id,sentence,M,R,S,W
2428_12, 而且 很多 人 不 知道 怎樣 養 寵物 ， 如果 受養 寵物 訓練 課程 ， 就 比較 容易 養 寵物 。,1,0,1,0
2428_13, 受到 訓練 把 寵物 租回家 玩 幾 天 ， 一定 不會 麻煩 。,1,0,0,0
2428_15, 這樣 的 情況 影響到 社會 的 問題 。,1,0,1,0
2428_17, 雖然 每 次 租 狗 的 時候 要 付錢 ， 但是 租 寵物 不會 制造 麻煩 、 問題 。,1,0,1,0
2428_18, 於是 我 有 這樣 的 理由 ， 支持 這 種 新興 行業 。,1,1,1,0
2430_1, 因為 在 城市 中 生活 的 人 養 寵物 真的 不 方便 ， 有的 人 住在 一 個 人 ， 沒有 辦法 一直 陪 著 寵物 ， 有的 人 工作 太 忙 不 適合 養 寵物 。,0,1,0,1
2430_2, 但是 ， 人類 過 得 很 忙 的 生活 中 ， 有 人 覺得 很 孤獨 ， 跟 寵物 在一起 很 放心 ， 不用 說話 ， 它們 絕對 不會 拒絕 人類 ， 它們 幫助 讓 我們 放心 。,1,1,1,0
2430_3, 雖然 利用 這樣 的 公司 把 寵物 租 要 花 很多 錢 ， 但是 租 寵物 的 服務 給 很多 人 機會 ， 會 體驗 那 個 人 在 現在 的 情況 下 養 寵物 到底 如何 ？,0,0,1,0
2430_4, 因為 有的 人 沒有 好好 考慮 ， 寂寞 就 馬上 買 寵物 ， 結果 沒有 時間 照顧 它們 ， 養 寵物 很 麻煩 ， 所以 我 覺得 這樣 的 服務 幫助 客人 多 考慮 養 寵物 的 重要性 ， 到底 我 是 真 的 適合 養 寵物 。,1,0,1,0
2430_5, 然後 租 幾 天 後 才 會 知道 養 寵物 就是 很 不 容易 的 事情 ， 等到 時候 可以 照顧 寵物 ， 租 它們 ， 或是 找 別的 方式 沒有 養 寵物 也 過 得 很 快樂 的 生活 。,1,1,1,1
2430_6, 我 最 重要 的 事 ： 絕對 不可以 傷害 寵物 。,1,0,0,0
2430_7, 客人 也 租 幾 天 很 開心 ， 對 它們 很 好 的 招待 ， 就 是 我們 彼此 幸福 的 事情 。,0,0,1,1
2430_8, 這樣 的 服務 一定 混 很 受 歡迎 。,0,0,1,0
2430_9, 我 也 現在 住在 一 個 人 ， 有時候 想 養 寵物 ， 如果 有 機會 的話 ， 我 也 想 利用 。,0,1,0,1
2432_0, 我 並 不 確定 寵物 出租 這 種 事業 是 對 不 對 。,0,1,0,0
2432_1, 我 覺得 想到 這樣 生意 的 人 很 厲害 。,1,0,1,0
2432_2, 他們 很 了解 現代人 需要 什麼 ， 研究 的 很 。,1,0,0,0
2432_3, 雖然 小 狗 很 可愛 ， 但是 養 得 麻煩 。,0,0,1,0
2432_4, 很多 人 覺得 ， 想要 小 狗 可愛 的 部分 就 好 ， 其他 不 想 付 責任 。,1,0,0,0
2432_6, 只要 付 一 筆 錢 ， 就 拿到 小 狗 的 可愛 。,1,0,1,1
2432_9, 小 狗 也 受到 客人 的 喜愛 和 專業 公司 的 的 十分 照顧 ， 可能 過 得 很 舒服 。,0,1,1,0
2432_11, 客人 滿意 ， 公司 很 順利 的 做生意 ， 小 狗 也 受到 很 好 的 服務 。,0,0,1,0
2432_12, 尤其 是 現在 人 真的 需要 跟 小 狗 玩 這 種 天真 的 時間 。,0,0,1,0
2432_13, 但是 他們 只有 工作 就 很 累 ， 沒辦法 找 個 時間 照顧 小 狗 。,1,1,1,0
2432_14, 所以 並 不 是 不要 負養 寵物 的 責任 ， 不得不 給 專業 公司 把 狗 照顧 。,1,0,1,0
2432_18, 我 怪 按照 這 種 辦法 來 弄 ， 到底 真正 形成 有 愛 的 關係 沒有 ， 心 裡 還是 有 一點 空空 的 感覺 。,1,0,1,0
2433_0, 在 這 個 主題 來 看 ， 有 了 寵物 出租 公司 ， 對 我 來 說 ， 在 生活 當中 有一點 不 恰當 。,0,0,1,0
2433_1, 在 美國 ， 特別 是 在 大 城市 ， 很多 人 是 因為 太 忙 工作 而 沒 時間 找 對方 跟 他們 作伴 。,1,0,1,0
2433_2, 這樣 的 情況 引起 他們 想要 養 小 狗 。,1,0,0,0
2433_3, 養 寵物 不 是 不 好 的 事 ， 但是 如果 只 一陣子 而且 好像 有一點 不 責任 。,1,1,0,0
2433_4, 雖然 它 只 是 一 隻 狗 而已 ， 不過 它 一定 也 有 感情 。,0,0,1,0
2433_5, 不少 主人 別 常常 早 出門 晚 回 就 不 為 好好 地 照顧 他們 租 的 養 狗 。,1,1,1,0
2433_6, 因為 他們 也 覺得 養 那 隻 狗 只 暫時 而 以 ， 所以 也 不用 培養感 他們 跟 小 狗 的 感情 ， 反正 不久 他 也 非 送 那 隻 狗 回去 不可 。,1,1,1,0
2433_7, 在 他們 需要 那 隻 狗 跟 他 做伴 的 時候 ， 主人 才 好好 地 跟 它 玩 ， 不然 主人 還是 比較 顧 他們 的 工作 時間 。,1,0,1,0
2433_9, 這樣 他們 才 有 負責任 ， 真的 要 珍惜 和 愛惜 。,0,1,1,0
2433_10, 不但 那些 理由 而已 ， 而且 我 也 懷疑 他們 是 真的 要 養 狗 陪伴 ？,1,0,0,0
2433_11, 有時候 他們 會 利用 它 做 一些 不 好 的 事 。,0,0,1,0
2435_1, 現代人 的 現象 ， 尤其 是 大 都市人 ， 因 過於 忙碌 是否 缺少 了 培養 人際 關係 的 機會 ， 因此 造成 孤單 寂寞 的 生活 。,1,1,1,0
2435_4, 美國 紐約 公司 了 解 了 這 個 現象 ， 結果 他們 成為 一 種 趨勢 的 領導人 。,1,0,1,0
2435_6, 我 覺得 應該 有 很多 人 一定 會 有 被 愛 的 必要 ， 但 不可 由 動物 代替 的 。,0,1,1,0
2435_8, 雖然 動物 有的 時候 很 聰明 ， 可以 受教 ， 似乎 懂 了 人 所 指出 的 ， 不 等於 它 能 代替 人 的 角色 。,1,1,1,0
2435_9, 人 與 人 的 關係 有 共同點 ， 互動 發表 思想 、 心聲 、 感受 、 經驗 等等 ， 使 在 我們 走 彼此 的 路程 中 有 安慰 的 榜樣 或 鼓勵 。,0,0,1,0
2435_11, 雖然 人 與 人 之間 關係 很 複雜 ， 讓 我們 花 了 不少 的 精神 、 時間 ， 可是 值得 克服 使 我們 在 生活 中 。,0,1,0,1
2436_0, 其實 許多 人 喜歡 動物 ， 可是 現代 的 都會區 裡 養 動物 是 太 麻煩 的 事情 。,1,0,1,0
2436_1, 我 每 一 次 都 看到 狗 很 想要 自己 養 ， 但是 我 住 在 一 間 小小 的 房子 裡 ， 而且 白天 上班 晚上 上課 ， 完全 沒有 時間 照顧 狗 。,0,0,0,1
2436_2, 所以 放棄 養 狗 。,1,0,0,0
2436_3, 可能 不只 是 我 ， 很多 人 想要 養 動物 ， 他們 都 會 放棄 嗎 ？,1,0,0,0
2436_4, 我 想 因為 太多 想要 養 狗 的 人 他們 想要 就養 ， 沒有 考慮到 養 狗 的 麻煩 ， 所以 發現 沒辦法 養 狗 就 掉 在 河 邊 。,0,0,1,0
2436_5, 他們 造成 流浪狗 了 。,0,0,1,1
2436_6, 我 覺 的 狗 也 是 一 個 生命 ， 不可以 像 東西 一樣 ， 想要 的 時候 買 ， 不 需要 就 掉 。,0,0,1,0
2436_8, 所以 對 這 種 不 負責任 的 人 ， 這 個 寵物 出租 是 好 商業 吧 。,1,0,1,0
2436_9, 還 有 一 個 好處 ， 現代 的 小孩子 學習 生命 的 重要性 的 機會 很少 。,1,0,0,0
2436_10, 都市 的 小孩 也 利用 這 個 新 的 商業 可以 學 生命 是 一 種 很 重要 的 東西 。,1,0,1,1
2436_12, 老實說 ， 我 想 各 個 人 應該 要 考慮 之後 養 動物 才 對 。,1,0,1,0
2437_1, 很多 人 生活 忙碌 又 覺得 孤單 ， 但 不應該 用 這 個 原因 而 成 了 新興 行業 寵物 出租 。,0,0,1,0
2437_2, 也許 小 狗 有 很多 好處 ， 可愛 又 熱情 的 動物 ， 可是 不管 這麼樣 ， 動物 尤其 是 小 狗 也 有 感情 。,1,0,1,0
2437_3, 很多 在 連續 據 裡面 ， 我們 會 看到 的 其實 不 只 是 小 狗 ， 不管 是 什麼 動物 ， 如果 被 養 得 好好 地 ， 牠們 感覺 得 到 我們 愛 牠們 。,1,1,1,0
2437_7, 我 覺得 當 我們 需要 陪伴 的 時候 ， 我們 租 牠們 ， 不 需要 就 換回來 ， 對 牠們 來 說 有 一點 不 公平 。,0,0,1,0
2437_9, 我 認為 不管 我們 養 什麼 動物 ， 要 付出 代價 。,1,0,0,0
2437_11, 也許 動物 表達 愛 的 方式 跟 一般人 不 一樣 ， 可是 如果 我們 已經 了解 牠們 ， 我們 可以 知道 從 牠們 的 眼神 跟 態度 。,1,0,0,1
2440_0, 人 的 一生 ， 要 經過 不同 的 生活 階段 ， 隨著 時光 的 流逝 ， 人 的 生活觀 也 相對 改變 了 。,0,0,1,0
2440_2, 許多 人 如 迷失 於 社會 的 多 變化 中 ， 不 知道 如何 做 ， 才 做 得 對 。,0,1,1,0
2440_3, 現代人 的 特色 就 是 具有 忙碌 的 工作 ， 往往 只 重視 對 自己 有利 的 事 而已 。,0,0,1,0
2440_4, 雖然 對 別的 生物 造成 傷害 ， 他們 照 估 不誤 。,0,0,1,0
2440_5, 拿 近年 來 新興 行業 寵物 出租 當 例子 。,1,0,0,0
2440_6, 為 了 賺取 多 錢 ， 把 小 狗 當成 物品 一般 。,1,0,0,0
2440_7, 從此 顯得 出來 ， 人 對 生物 的 觀念 已 改變 了 。,0,0,1,0
2440_9, 小 狗 也 是 生物 ， 把 牠 當作 賺錢 的 途徑 是 不 應該 的 。,0,0,1,0
2440_11, 何況 ， 牠們 被 出租 時 ， 要 過 飄忽 不定 的 生活 ， 若 不幸 碰到 心 裡 沒 悲憫 的 人 ， 確實 很 慘 。,1,0,0,0
2440_13, 何必 用 此 方式 來 賺錢 ， 難道 錢 是否 現代人 唯一 的 目標 ？,0,0,1,0
2441_1, 我 算是 一 個 寵物 愛 者 所以 我 當然 很 支持 這 新興 行業 。,0,0,1,0
2441_3, 現代人 的 生活 非常 忙碌 ， 壓力 實在 太多 了 。,0,0,1,0
2441_4, 有的 人 也 因為 太 忙碌 ， 而 放棄 自己 的 快樂 ， 自以為是 的 說 ： 工作 是 我 的 生命 ， 一 天 不 工作 我 確 受不了 ！,0,0,1,0
2441_7, 工作 雖然 重要 ， 但 人類 始終 重視 地 就 是 為 自己 快樂 。,0,0,1,0
2441_8, 當 你 覺得 心靈 勞累 ， 真 希望 有 人 可以 陪 在 你 身旁 ， 幫 你 消除 這些 感覺 。,0,0,1,0
2441_9, 如果 是 單身 貴族 ， 你 就 不可能 每 次 都 打擾 別人 來 做 陪伴 。,1,1,0,0
2441_11, 你 可以 隨時 把 你 喜歡 的 寵物 租回家 玩 幾 天 ， 當 你 覺得 娛樂 自己 的 時間 已經 夠 了 ， 你 可以 隨時 把 寵物 送回 家 ， 真 方便 ！,0,0,1,0
2441_12, 人 過 生活 該 有 一 個 理性 ： 當 你 在 努力 地 追求 你 的 目標 ， 你 可 別 忘 了 一定 要 好好 地 過生活 。,1,0,1,0
2441_13, 當 你 沒有 陪伴 時 ， 別 憂鬱 ， 你 可以 有 可愛 熱情 的 寵物 可 租 。,1,1,0,0
2441_16, 你 會 感覺到 ， 一 個 笑容 可 讓 你 的 一 天 非常 的 快樂 美麗 。,0,0,1,0
2442_0, 我 非常 支持 這樣 寵物 出租 的 方式 。,0,0,1,0
2442_1, 因為 許多 一 個 人 住 的 人 ， 不管 男女 老少 都 想要 養 寵物 ， 但是 實際 不 容易 實現 的 事 。,1,0,0,0
2442_3, 但是 有 些 人 卻 忍不住 養 寵物 ， 可是 過 了 幾 個 月 就 放棄 飼養 。,1,0,0,0
2442_4, 有的 給 別人 ， 有的 留在 公園 裡 等 ， 完成 沒有 責任性 。,0,0,1,0
2442_5, 這樣 情況 使 許多 人 很 難過 。,1,0,0,0
2442_6, 還 有 造成 流浪 寵物 不會 減少 的 情形 。,0,0,1,0
2442_7, 那 寵物 出租 公司 的 最 優點 是 出租 以前 ， 有 面試 並 訓練 課程 ， 這 很 有 信用 的 事 。,1,0,1,0
2442_8, 生意 是 生意 ， 但是 也 有 責任性 。,1,0,1,0
2442_9, 先 了 解 寵物 的 養法 是 實在 、 重要 的 。,1,0,0,0
2442_10, 寵物 受到 很多 愛情 ， 飼主 也 受到 幸福感 。,1,0,1,0
2443_0, 隨著 現代 社會 的 進步 ， 人類 的 生活 越來越 忙碌 ， 同時 想法 也 改變 得多 了 。,1,0,1,0
2443_2, 這些 原因 還 是 現代 社會 上 的 忙碌 生活 和 壓力 。,1,0,0,0
2443_3, 我 認為 那些 企業 者 都 把 寵物 出租 當作 一 種 休閒活動 ， 消除 現代人 的 壓力 。,1,0,1,0
2443_4, 但 之所以 我 反對 這 種 做法 ， 是 因為 那些 企業 者 的 看法 是 好像 把 寵物 看成 一 種 玩具 一樣 ， 也就是說 ， 把 寵物 當作 滿足 人類 的 一 種 道具 。,0,0,1,1
2443_5, 雖然 許多 人 養 寵物 的 理由 是 喜歡 那些 寵物 ， 有 人 覺得 那 個 也 有 跟 寵物 出租 一樣 的 想法 ， 不過 那些 養 寵物 的 人 都 對 自己 的 寵物 有 愛心 ， 不 像 寵物 出租 的 顧客 只要 一 段 的 時間 要 照顧 它們 。,1,1,0,1
2443_6, 另外 一 個 理由 是 這樣 的 做法 ， 因為 多 次 的 環境 改變 的 關係 ， 容易 會 給 寵物 的 身體 負擔 ， 破壞 它們 的 健康 。,1,1,0,0
2443_7, 不 是 只 人類 有心 或 感情 ， 它們 也 會 感到 歡樂 、 也 會 感到 悲哀 。,1,0,1,0
2443_8, 從 道德 方面 來 看 ， 我 認為 這 種 商業 是 不 應該 有 的 。,0,0,1,0
2443_9, 我們 也 有 生命 ， 卻 它們 也 有 ， 我們 應該 要 尊重 它們 的 生命 的 價值 。,0,1,0,0
2445_0, 寵物 的 地 立 在 我們 的 社會 裡 是 多 高 ？,0,0,1,0
2445_3, 我 不 是 專業 所以 不能 知道 這 種 出租 寵物 的 做法 對 牠們 有 什麼 影響 或 傷害 。,0,1,1,0
2445_4, 也許 會 有 一些 小 狗 很 享受 這樣 的 生活 ， 人類 永遠 沒辦法 完全 理解 動物 ， 所以 這 個 問題 是 不能 回答 的 。,0,0,1,0
2445_10, 租 一 隻 小 狗 只 像 租 一 本 書 回家 看看 。,0,0,1,0
2445_13, 租 小 狗 只是 再 進一步 到 完全 的 貨物化 。,0,0,1,0
2445_14, 人類 虐待 人 的 權力 ， 把 別的 生物 綜合 在 我們 的 生活 方式 裡 。,1,0,0,0
2445_16, 需要 什麼 就 拿 什麼 ， 沒用 的 就 丟回 回去 ， 儘管 我 可以 想像 在 大 都市 養 寵物 是 相當 不 方便 ， 租 小 狗 比 買 了 一 隻 狗 而 棄 養物 好 ， 但是 我 認為 我們 要 抱持 對 生物 的 尊重 ， 想像 一下 我們 有 一 天 也 被 出租 ， 過 幾 天 還 回去 ， 好像 一 隻 動物 。,1,1,1,0
2447_1, 現代人 尤其 是 活 在 大 都市 的 人 生活 忙碌 而 有 不 結婚 的 趨勢 。,1,0,0,0
2447_2, 這些 導致 孤單 寂寞 的 問題 。,1,0,0,0
2447_5, 雖然 租 者 必須 經過 面試 和 接受 養 寵物 訓練 課程 ， 但是 租 寵物 還 是 一 個 不 負責任 的 事情 。,0,0,1,0
2447_7, 牠 又 不 是 玩具 ， 喜歡 玩 的 時候 拿去 玩 ， 而 不 要 的 時候 就 丟掉 。,0,1,0,0
2447_11, 就 像 個 小孩子 牠們 會 知道 誰 是 牠們 的 主人 ， 而 長久 的 時間 會 有 感情 的 。,1,0,0,0
2447_12, 有沒有 聽 過 狗 被 主人 丟棄 而 不 離開 原點 整整 三 個 月 等 牠 的 主人 接 牠 的 故事 呢 ？,1,0,0,0
2447_14, 牠們 就 這麼 愛 主人 ， 也 希望 被 主人 愛 。,1,0,0,0
2447_17, 這樣 牠們 會 覺得 被 放棄 。,1,0,1,0
2447_19, 要是 您 不能 負 這 個 責任 就 不要 想要 養 寵物 吧 ！,0,1,0,0
2448_4, 她們 都 將 小 狗 看待 家人 ， 譬如 先生 、 子女 、 弟弟 、 妹妹 等等 。,0,0,1,0
2448_6, 由於 這樣 的 原因 ， 與 其 結婚 找麻煩 ， 不如 一 個 人 度過 自由自在 的 日子 。,0,0,1,0
2448_7, 不過 這下子 會 孤單 而 才 想 養 小 狗 的 人 逐漸 增加 。,0,1,1,0
2448_8, 但 問題 是 假如 他 上班 至 下班 以來 ， 小 狗 只好 在 家 一 隻 。,1,1,1,0
2448_10, 有時候 連 把 飲食 也 沒 給 牠 吃 。,0,1,1,0
2448_11, 其實 我 也 是 很 想 養 小 狗 的 人 ， 但 看 我 目前 的 情況 下 ， 還是 放棄 算了 。,0,1,0,0
2448_12, 如果 有 像 美國 紐約 這樣 寵物 出租 公司 的話 ， 我 立刻 願意 把 小 狗 租回家 玩 幾 天 ， 這樣 的話 ， 我 也 可以 養 小 狗 ， 小 狗 也 不 孤單 。,1,0,0,0
2448_13, 在 上班 的 時候 會 專心 地 工作 ， 回家 後 也 會 付出 了 很多 愛心 給 物 。,0,1,1,0
2448_14, 而且 該 家 公司 對 養 寵物 方面 比 我 專家 ， 因此 就 會 放心 ， 但 不要 改變 對 自己 的 寵物 的 心意 ， 比 以前 更 需要 對 寵物 的 負責任感 。,1,1,1,0
2728_0, 有 人 說 ， 世界 上 的 事情 的 黑白 分不了 ， 沒 個 方法 都 有所 道理 。,0,1,1,0
2728_2, 小孩子 開始 他們 的 正規 教育 的 間題 在 有 個 地方 解決 不同 。,1,0,1,0
2728_5, 有 些 國家 因為 政策 、 宗教 等等 的 原因 孩子 不能 上學 ， 就 沒有 所 提 的 選擇 （ 早 還是 晚上學 ） 。,0,0,1,0
2728_6, 還 有 些 地方 ， 人家 只是 珍惜 發展 和 自己 的 進步 ， 就 認為 孩子 應該 出生 就 馬上 上學 。,1,1,1,0
2728_9, 所以 老師 們 應該 知道 最好 教 孩子 的 方法 就 是 讓 他們 玩兒 而 發展 。,1,1,0,1
2728_10, 對 我 來說 ， 刻苦 地 死記 硬背 不如 好玩 而 學習 。,0,0,1,0
2728_11, 間題 是 ， 為 了 讓 小朋友 們 玩 ， 老師 們 應該 多加 注意 ， 又 他們 自己 應該 多 準備 。,1,0,1,0
2728_13, 小朋 們 把 有 感興趣 的 內容 記得 非常 快 。,0,0,1,0
2728_14, 我 覺得 老師 們 應該 想法 設法 ， 為 孩子 多 提 遊戲 。,0,0,1,0
2728_15, 按照 我 ， 教育 部門 或者 每 個 父母 需要 找 合理 的 辦法 ， 父母 肯定 知道 對 他們 自己 的 孩子 哪 一 種 意見 是 最 合適 的 。,1,0,0,1
2728_16, 如果說 我 將來 的 孩子 ， 我 不要 從 開始 給 他們 加 壓力 。,1,0,1,0
2729_2, 玩 遊戲 呢 會 激發 小孩子 獨特 的 思考 能力 及 創意 。,0,1,0,0
2729_3, 一 個 只是 接受 正規 教育 的 小孩子 ， 以後 會 變成 保守 一 族 ， 沒有 任何 創造 能力 的 人 。,0,1,0,0
2729_4, 只 會 按照 前者 的 方法 去 完成 每 一 項 任務 ， 不會 再 去 思考 怎麼樣 才 能 事半功倍 。,0,0,1,0
2729_5, 而 對於 一 個 從小 只是 接受 玩 遊戲 的 教育 者 ， 他 會 是 創意 無 的 人 。,0,1,1,0
2729_6, 但是 因為 他 沒有 接受 正規 的 基本 教育 ， 他 的 創意 會 有一點 超過 邏輯 。,0,0,1,0
2729_8, 因為 他們 沒有 基本 的 常識 和 知識 ， 所以 只是 天馬行空 的 亂想 。,0,0,1,0
2729_9, 終結 以上 的 論點 我 覺得 ， 如果 要 教育 好 的 下 一 代 。,0,0,1,0
2729_11, 一 個 擁有 基本 知識 和 創意 的 下 代 才 會 讓 以後 的 社會 更 美好 更 進步 。,1,0,0,0
2730_0, 以前 學會 一 種 東西 的 人 就 可以 賺 了 不少 錢 ， 因為 學 那 種 東西 的 人 還 不 多 ， 但是 現在 可 不 一樣 了 。,0,1,0,0
2730_2, 我 完全 不 同意 他們 的 看法 因為 這 件 事 反而 給 他們 很 大 的 壓力 。,1,0,0,0
2730_3, 若 我們 一直 勉強 他們 ， 他們 會 悶悶不樂 ， 就 不 專心 地 念 書 。,1,0,0,0
2730_4, 我 認為 最 重要 的 是 效力 ， 而 不 是 時間 。,0,0,1,0
2730_5, 時間 可 長 可 短 ， 但是 不能 沒有 效力 。,0,0,1,0
2730_6, 我 也 不 是 同意 六 歲 以上 的 小孩兒 該 把 大部分 時間 拿來 玩 ， 因為 會 使得 他們 變 得 懶惰 。,1,1,0,0
2731_1, 第一 個 題目 ， 對於 孩子 的 教育 ， 我 覺得 每 個 父母 有 自己 的 想法 。,1,0,0,0
2731_3, 我 記得 小時候 是 滿 五 歲 才 到 幼稚園 上課 ， 因為 在 我 那 個 時候 是 不 普遍 ， 也 就 是 沒有 安親班 。,1,0,0,0
2731_5, 現在 的 父母親 都 忙著 上班 ， 家 裡 沒有 人 能 照顧 孩子 ， 所以 孩子們 從小 就 送到 安親班 ， 或是 早點 受到 正規 教育 。,1,1,1,0
2731_6, 我 覺得 孩子 們 最 適合 受到 正規 教育 的 年齡 是 五 歲 開始 。,1,0,1,0
2731_7, 雖然 在 現在 的 社會 很多 父母 已 把 兩三 歲 的 孩子 送到 學校 ， 反而 會 讓 孩子 和 父母 的 關係 被 拉 很 遠 。,1,0,0,0
2731_10, 他們 不能 很 專心 得 聽 老師 們 的 話 。,0,0,1,0
2731_12, 等 他們 長大 一點 ， 也 比較 懂 ， 才 送 他們 到 學校 。,1,0,1,0
2731_14, 孩子 們 也 需要 時間 玩 ， 擴大 他們 的 潛力 ， 所以 不要 讓 他們 太早 進入 正規 教育 ， 失去 了 他們 的 童年 。,0,0,1,0
2732_2, 然而 ， 讓 孩子 提早 接受 教育 是否 會 抹殺 孩子 的 知識 發展 倒是 一 個 值得 探討 的 題目 了 。,0,1,0,0
2732_4, 這 乃 因為 過早 授予 孩童 類似 幼兒園 亦 或 學校 或 政府 所 設定 的 教育 方程式 ， 會 導致 孩童 的 心智 發展 被 侷限 於 一 種 無法 發揮 的 框框 裡 。,0,0,1,0
2732_5, 有 許多 西方 國家 的 幼兒園 已 採取 放任 制度 的 教育 ， 讓 孩童 自由 的 探索 這 世界 的 奧妙 和 多變 ， 並 在 適當 或 需要 的 時候 給予 輔助 或 指導 。,0,0,1,0
2732_6, 研究 學者 隨後 發現 讓 孩童 們 學習 的 更多 。,1,0,1,0
2732_7, 當然 ， 在 如此 的 情況 下 我們 也 不能 完全 的 否認 正規 教育 的 重要性 。,0,1,0,0
2732_10, 總得來說 ， 正規 教育 和 遊戲 探索 世界 是 缺一不可 的 。,0,0,1,0
2732_11, 家長 應該 讓 孩子 自由 的 摸索 這 個 世界 並 適時 的 給予 指導 和 協助 。,0,0,1,0
2732_12, 我 相信 這 將 更 有效 的 幫助 孩童 的 未來 的 個人 成長 和 學習 過程 。,0,0,1,0
2733_0, 我 個人 認為 盡 早 開始 小孩子 的 正規 教育 ， 花 大部分 時間 在 學習 並 不 是 最 正確 的 手段 。,0,0,0,1
2733_1, 不過 ， 如果 讓 小孩子 把 大部分 的 時間 拿來 遊戲 也 並 不 應該 的 。,0,0,1,0
2733_2, 對 我 而言 ， 給予 小孩子 最 正規 的 教育 ， 需要 大人 的 參與 ， 再 說 ， 小孩子 成長 的 過程 中 ， 大人 是 打扮 最 重要 的 角色 。,0,1,1,0
2734_0, 儒家 的 傳統 思想 養 不 教 ， 父 之 過 ； 教 不 嚴 師 之 惰 。,1,0,0,0
2734_1, 所以 造成 讀書 風氣 的 盛行 ， 只要 認真 努力 ， 沒有 做 不 到 的 事 ， 這 種 傳統 教育 方式 ， 造成 沒有 自我 思考 的 空間 而 形成 了 許多 的 文盲 。,1,0,0,0
2734_2, 時代 的 進步 ， 西方 文化 的 發起 ， 傳統 的 教育 也 漸漸 的 朝著 西方 多元化 的 教育 看齊 ， 自由 的 發揮 、 思考 、 研究 … … 等 。,1,0,1,0
2734_3, 從 遊戲 中 ， 學習 生長 。,0,0,1,0
2734_4, 在 第二次世界 大戰 後 的 社會 ， 是 屬於 農業 社會 。,0,1,0,0
2734_6, 因此 大部分 的 時間 都 在 幫忙 農耕 與 家事 ， 剩下 的 時間 是 在 田 裡 玩 的 。,1,1,0,0
2734_9, 這 也 可能 是 父母親 自己 的 優越感 ， 如果 早點 進入 正規 教育 的話 ， 正面 的 可能 會 比 一般 小孩 來 的 成熟 聰明 而 比較 不 活潑 ， 反而 在 最 重要 的 天真 活潑 的 童年 時期 錯過 了 。,1,1,1,1
2734_10, 我 認為 正規 的 教育 ， 是 可以 訓練 團体 生活 ， 與 人際 關係 的 溝通 ， 但是 我 還是 覺得 在 天真 無邪 的 童年 ， 應 受 的 是 父母親 的 家庭 教育 ， 而 不 是 正規 教育 ， 應該 讓 小孩 在 童年 時期 享受 大自然 的 遊戲 ， 天真 的 思想 ， 更 有 屬於 自己 的 發言 空間 ， 所以 有 認為 是 遊戲 童年 。,0,1,1,0
2735_1, 哪 一 個 選擇 都 有 好 有 壞 ， 而且 這 個 選擇 是 有關於 孩子 的 將來 ， 所以 做 父母 的 一定 要 仔細 的 考慮 才 做 決定 。,1,0,1,0
2735_2, 我 覺得 我 會 選擇 各 一半 ， 因為 小孩子 的 學習 不 只 是 從 一方面 的 看法 ， 如果 小孩子 只是 從 正規 教育 來 學習 的話 ， 孩子 只 會 跟隨 而 不會 作主 。,1,1,0,0
2735_4, 就 像 一些 學生 ， 他們 只 會 讀書 而 不會 判斷 事 也 不會 放輕鬆 ， 所以 才 會 得 憂鬱症 而 選擇 自殺 。,0,1,0,0
2735_5, 如果 小孩子 只 花 大部分 的 時間 拿來 遊戲 ， 他們 就 會 變 好玩 的 小孩 而 不 想 讀書 。,0,0,1,0
2735_6, 雖然 從 遊戲 裡 能 獲得 許多 智慧 ， 可是 單 從 遊戲 裡 是 不 夠 的 。,1,0,0,0
2735_8, 若是 我 ， 我 會 平均 分配 孩子 的 時間 讓 孩子 可以 學習 正規 教育 ， 若 累 的 時候 也 可以 玩 遊戲 ， 再 加上 正當 的 教導 。,0,0,1,0
2735_9, 我 覺得 這樣 才 能 把 一 個 孩子 教育好 ， 也 吃 的 了 苦 ， 不會 為 了 一點 小 事 而 自殺 。,1,0,1,0
2736_0, 在 以色列 已 很 發達 學齡 前 教育 ， 除了 謀求 孩子 天份 的 早期 發現 以外 ， 他們 在 強調 的 是 社會 性教育 。,0,1,0,1
2736_3, 孩子 兩三 歲 時 已 有 吸收 好幾 種 教育 的 能力 ， 而且 這 段 時期 他們 學到 的 態力 會 成為 第二 天性 ， 會 影響到 他們 的 未來 。,1,0,1,0
2736_6, 我 反對 的 是 讓 這 個 年齡 的 孩子 背 文字 ， 背 數學 的 計算法 等等 的 教育 活動 。,0,0,1,0
2736_7, 教育 工作者 如果 有 慾望 教 孩子 知識 的話 ， 應該 多 念 好 書 給 孩子 聽 。,0,0,1,0
2736_8, 因為 這樣 可以 教 孩子 人類 的 文化 和 價值觀 ， 也 會 讓 孩子 培養 思考 的 能力 。,0,1,1,0
2736_9, 看 個人 的 天份 早一點 開始 讓 孩子 學 樂器 時 也 會 有 很多 正面 效果 。,0,1,0,0
2736_10, 對 孩子 的 頭腦 和 情緒 發達 會 有 幫助 。,0,0,1,0
2736_11, 在 很多 國家 的 教育界 裡 有 強調 早期 教育 外文 的 必要性 。,0,1,1,0
2736_12, 可是 要 注意 的 是 語言 的 第一 功能 就 是 跟 別人 溝通 的 事實 。,0,1,0,0
2736_14, 可是 結果 這 兩 歲 的 孩子 要 說出 話 的 時候 不 知道 要 用 那 一 個 語言 ， 因而 往往 造成 言語 障礙 和 情緒 障礙 。,0,0,1,0
