id,sentence,M,R,S,W
0397_15, 那邊 有 好多 人 ， 所以 我 告訴 你 ： 我 會 穿 藍色 的 衣服 跟 黑色 的 褲子 ， 不會 帶 著 什麼 東西 。,1,1,0,0
0398_1, 我們 當 筆友 也 一 段 時間 了 ， 很 高興 終於 可以 跟 你 見面 聊天 。,1,0,0,0
0398_2, 我們 一來 都 用 寫信 的 方式 在 聯絡 。,0,1,0,0
0398_23, 這樣 你 就 會 很 簡單 的 認得 我 了 。,0,0,1,0
0399_1, 今天 溫度 還 不錯 ， 一 天 比 一 天 熱 。,0,0,1,0
0399_4, 然後 在 夜市 裡面 一起 去 吃 晚飯 聊天 一下 ， 吃 得 過癮 後 應該 買 一 杯 珍珠 奶茶 ， 我 昨天 發現 了 用 鮮奶 做 的 珍珠 奶茶 比 用 奶粉 的 好喝 得多 ！,0,1,0,0
0399_5, 我 知道 你 愛 看 電影 ， 所以 我 剛剛 下載 了 那 個 新 的 電影 你 要 看 ， 而且 要 準備好吃 的 小吃 。,1,1,1,0
0399_6, 既然 我 住 在 夜市 附近 ， 想 我們 可以 去 我 的 家 ， 一邊 吃 一邊 看 電影 。,1,1,1,0
0399_7, 雖然 是 我們 第一 次 見面 ， 我 覺得 你 可以 跟 我 回家 ， 不過 你 覺得 不 舒服 跟 我 一起 去 ， 就 沒關係 ， 我們 在 夜市 找到 做 別的 活動 吧 。,1,0,1,1
0399_8, 不好意思 問 你 ， 不過 我 好 久 以前 沒 女朋友,1,0,1,0
0399_9, 這 個 計畫 怎麼樣 ， 我 只 寫下來 我 喜歡 的 活動 ， 請 你 回答 你 的 想法 。,1,0,1,0
0399_10, 哦 ， 要是 你 下 星期 不 認識 我 的 話 ， 穿 一 件 白色 的 襯衫 配 藍色 的 褲子 ， 看起來 沒有 女朋友 的 人 就 是 我 。,0,0,1,0
0404_1, 我 是 李希平 ， 知道 我們 再 兩 個 禮拜 就 要 見面 ， 我 真 很 高興 又 期待 因為 我們 在 網路 聊天 了 快 一 年 了 。,1,1,1,0
0404_2, 聊 了 那麼 久 還 沒有 見 過 面 ， 真是 讓 我 很 想 見面 跟 你 聊天,0,0,0,1
0404_3, 我 寫給 你 信 是 要 告訴 你 我們 的 約點 等等 。,0,0,1,1
0404_5, 因為 我們 還 沒 見 過 面 ， 所以 我 當天 會 穿 粉紅色 的 上衣 跟 牛仔褲 還 有 會 戴 了 一 個 帽子 ， 帽子 上 有 寫 我 的 名字 ． 這樣 你 應該 認得 我 了 。,0,1,0,0
0404_19, 我 希望 你 很 期待 我 安排 那 天 的 行程 。,1,0,0,0
0405_3, 現在 那裡 櫻桃花花 地 怎麼 漂亮 ， 好像 春日 的 下雪 。,0,0,1,0
0405_4, 那裡 的 溫泉 很 有名 ， 我們 的 皮膚 變成 很 好 。,0,0,1,0
0405_5, 倒是 人 怎麼多 ， 路 上 塞車 有 一點 累 。,0,0,1,0
0405_10, 還 有 我 要 建議 下 個 計劃 ： 我們 去 １０１ 大樓 好 不 好 ？,0,0,1,0
0405_11, 你 看 過 新年 的 １０１ 的 鞭炮 嗎 ？,0,0,1,0
0405_12, １０１ 是 真 漂亮 的 大樓 ， 附近 也 有 很多 有意思 的 地方 。,1,0,0,1
0405_15, 然後 我們 先 上去 １０１ 大樓 的 最 高 的 地方 等 看 台北市 全 景 ， 再 去 誠品 書店 。,0,1,0,0
0405_16, 那裡 真 大 ， 你 可以 花 全 日 。,0,0,1,0
0405_18, 那裡 有 很多 好吃 的 東西 你 應該 喜歡 。,1,0,0,0
0405_21, 我們 怎麼 認識 呢 ？,0,0,1,0
0405_22, 我 高地 大概 一百七十 公分 有 一點 瘦 ， 留長 的 頭髮 戴 眼鏡 。,0,0,1,0
0405_23, 那 個 天 我 要 穿 紅色 的 毛衣 配 黑色 的 褲子 。,0,1,0,0
0406_2, 雖然 我們 兩 個 認識 很 久 ， 可是 反而 沒 見 過 面 ， 所以 明天 對 我 來 說 是 一 個 大 日子 。,1,0,1,0
0406_3, 其實 我們 也 寫 過 很多 次 見面 那 天 的 心情 ， 可是 我 有一點 不 敢 相信 我 一生 沒 看 過 的 好朋友 忽然 會 出現 在 我 面前 。,1,1,0,0
0406_13, 淡水 的 吃 五花八門 ， 應有盡有 。,0,0,1,0
0406_19, 真的 很 開心 我們 終於 能夠 見面 。,1,0,0,0
0409_7, 我 先 跟 你 說 大約 的 乘客 。,0,0,1,0
0409_8, 所以 我 是 想 我們 一大早 見面 ， 可以 一起 先 去 吃 早餐 。,0,1,0,0
0409_9, 然後 再 去 星巴克 買 咖啡 ， 因為 你 知道 我 多麼 地 喜歡 他們 的 咖啡 ： 〉 ， 我們 去 動物園 去 看 貓熊 。,1,1,0,0
0409_10, 我 在 想 ， 我們 星期六 去 一定 有 很多 人 ， 何況 這些 貓 熊 也 才 剛 放出來 沒 多久 給 大家 看 。,0,0,1,1
0409_12, 我們 中午 、 下午 去 的話 ， 可能 有 比較 便宜 一點 。,0,1,0,0
0409_13, 再 晚 一點 的 時候 ， 我們 去 光華 商場 去 看看 電腦 和 電腦 零件 等等 。,0,1,0,0
0409_14, 我們 可以 在 那裡 吃 晚飯 或 先 吃 一點 東西 ， 等到 去 逛 士林 夜市 的 時候 再 吃飯 。,0,1,0,0
0409_17, 我們 去 那裡 的 酒吧 、 跳舞 地方 。,1,0,0,0
0410_2, 真 高興 下 一 個 禮拜 終於 可以 跟 你 見面 ， 已經 寫 了 這麼 久 。,1,0,0,0
0410_3, 因為 我們 下 星期 可以 休假 ， 我們 時間 比較 多 ， 你 想 不 想 去 動物園 看 團團 圓圓 那 兩 隻 熊貓 嗎 ？,1,1,0,0
0410_7, 歡迎 你 請 多一點 人 來 ， 人 越 多 越 好玩 ， 還可以 再 做 朋友 。,0,0,1,0
0410_11, 這樣 就 不 需要 大排長龍 ！,1,0,0,0
0410_12, 要不要 星期二 早上 九點 在 我 家門 口 約 ， 還是 直接 在 動物園 的 大門 前 約 ？,0,0,1,0
0410_14, 啊 對 ！,1,0,0,0
0410_15, 這 是 我們 第一 次 見面 ， 所以 你 應該 不 知道 我 像 什麼 樣子 。,1,0,0,0
0410_17, 然後 萬一 沒有 找到 ， 我們 還可以 用 手機 聯絡 。,0,1,0,0
0410_18, 看 你 喜不喜歡 ， 這 一 個 節目 。,0,0,1,0
0411_1, 我 很 高興 我們 終於 決定 了 見面 。,0,0,0,1
0411_2, 我 很 緊張 地 等 著 我們 當面 機會 ， 因為 我們 成 了 好 的 筆友 、 我 有 什麼 問題 都 會 告訴 你 ， 你 常常 安慰 我 、 給 我 好 的 建議 ， 但是 我 還 不 知道 你 的 樣子 。,1,0,1,0
0411_3, 所以 我 一 知道 了 你 來 我們 的 城市 ， 就 很 高興 。,1,1,0,0
0411_4, 我 以為 最 好 的 見面 的 時間 是 上午 三點鐘 ， 因為 這時 是 工作 時 ， 所以 走路 的 人 應該 很少 吧 。,0,0,1,0
0411_5, 這樣 的話 我們 更 容易 會 互相 認得 出來 。,0,0,1,0
0411_6, 我們 可以 在 台北 車站 捷運站 的 第三 個 出口 見面 ， 因為 這 個 地方 離 妳 住 的 旅館 很 近 ， 這樣子 你 不必 坐車 為了 到 我們 的 見面 地 ， 我 知道 你 不了 解 台北 交通 的 情況 。,1,0,0,0
0411_7, 我 以為 我們 最好 先 一起 去 吃飯 。,0,0,1,0
0411_10, 最後 我 想 給 你 介紹 一下 我 的 父母 。,0,0,1,0
0411_11, 你 應該 喜歡 他們 。,1,0,0,0
0411_12, 我 把 你 的 很多 事情 給 他們 告訴 過 。,0,0,1,0
0411_13, 為了 你 認得 我 ， 我 要 拿 一 枝 紅色 的 玫瑰 和 我 給 你 準備 的 好看 包裝 的 禮物 ， 穿 咖啡色 的 皮夾克 和 帽子 。,1,0,1,0
0411_14, 請 你 也 告訴 我 你 打算 拿 什麼 東西 ， 為 了 如果 你 看 不 到 我 ， 我 會 認得 妳 。,0,0,1,0
0411_15, 希望 你 在 台北 計畫 過 幾 個 星期 。,1,0,1,1
0411_16, 等待 你 的 很 快 的 回信 。,0,1,0,0
0412_4, 我 問 著 問 著 就 讓 別人 生 我 氣 了 。,0,1,0,0
0412_5, 但是 我 爸爸 老是 回答 。,1,0,1,0
0412_8, 有 一些 次 他 當 我 的 棒球隊 的 教練 。,0,0,1,0
0412_9, 從 小學 到 高中 畢業 後 他 總是 看 我 的 棒球 比賽 。,0,1,0,0
0412_10, 他 常 請假 為了 看 我 的 比賽 。,0,0,0,1
0412_11, 不管 甚麼 時候 她 每 次 在 替 我 加油 ．,0,0,1,0
0412_12, 我 長大 以後 就 � � 現 每 個 父母 不 一樣 。,1,0,0,0
0412_14, 有的 小朋友 注 我 叫 他們 甚麼 ， 有的 不 專心 。,1,0,1,0
0412_17, 他 一直 叫 一直 投 自己 的 鞋子 。,0,0,1,0
0412_18, 我 沒辦法 讓 他 注意 。,0,0,1,0
0412_19, 這 個 小朋友 好像 沒有 父母 。,1,0,0,0
0412_20, 她 早上 七點 上課 ， 下 五 點 就 來 補習班 學 英文 ， 然後 下午 六點 到 晚上 十點半 到 別的 補習班 。,0,0,1,0
0412_22, 現在 我 一 看 小朋友 就 知道 他 的 父母 喜不喜歡 跟 他 花 時間 。,1,0,1,1
0412_24, 從 這 時候 就 開始 羨慕 我 的 爸爸 。,1,0,1,0
0414_0, 因為 我 長大 的 時候 有 很多 問題 ， 我 父母 一直 要 幫 我 。,1,0,1,0
0414_3, 如果 我 有 很 大 的 問題 的話 ， 他 總是 願意 幫 我 。,0,0,1,0
0414_5, 這 是 小 的 事 ， 可是 我 長大 的 時候 我 的 問題 越來越 大 ， 也 越來越 多 。,0,0,1,0
0414_7, 但是 我 爸爸 教 我 自信 很 重要 ， 不用 看 別人 ， 只要 知道 你 自己 很 能力 。,0,0,1,0
0414_13, 要是 我 想 結婚 或者 跟 男朋友 住 在一起 ， 我 一定 問 我 爸爸 他 有 沒 有 建議 。,0,1,0,0
0414_14, 因為 我 認為 我 爸爸 的 意見 很 重要 ， 經常 有 道理 ， 所以 我 聽 他 的 話 。,1,0,0,0
0415_1, 她 的 名叫 李美詩 ， 我們 是 念 大學 認識 的 。,0,0,1,0
0415_2, 我 念 大學 的 時候 我 學 過 一點 中文 ， 我們 上 一樣 的 課 。,0,1,0,0
0415_3, 對 我 來說 念 中文 難得 不得了 ， 可是 美詩 已經 學 過 國語 ， 所以 她 幫 我 讀書 。,0,0,1,0
0415_5, 如果 我們 沒有 交朋友 的話 ， 我 可能 放棄 學習 國語 。,1,0,0,0
0415_6, 我 念 大學 的 時候 ， 我 換 專業 幾 次 ， 當時 我 發現 我 喜歡 學 中文 。,0,0,1,0
0415_8, 所以 有 一 段 時間 我 在 決定 要不要 放棄 學 中文 ， 當時 美 詩 一直 鼓勵 我 繼續 學 國語 ， 因為 她 知道 我 對 學 中文 有 興趣 ， 而且 幫 我 做 功課 。,0,0,1,0
0415_9, 除了 鼓勵 我 與 幫 我 做 功課 以外 ， 美詩 也 讓 我 覺得 很 高興 。,0,0,1,0
0415_10, 每 天 我們 在一起 的 時候 ， 她 讓 我 笑 ， 幫 我 做菜 ， 一起 做 休閒活動 什麼 的 ， 讓 我 覺得 很 輕鬆 和 高興 。,0,0,1,0
0415_11, 所以 我 要 告訴 美詩 謝謝 妳 ， 因為 念 大學 的 時候 ， 在 生活 上 我 不 知道 做 什麼 ， 可是 妳 幫助 我 發現 我 喜歡 做 什麼 ， 而且 幫 我 成功 我 的 目的 和 改善 我 的 生活 。,1,0,1,0
0416_0, 我 最 感謝 的 人 是 我們 的 國中 的 老師 ， 因為 我 的 老師 很 照顧 我 。,0,1,0,0
0416_4, 所以 ， 很多 學生 感謝 那 位 老師 。,1,0,0,0
0416_5, 一年級 的 時候 ， 老師 告訴 我們 對 年紀 大 的 人 說話 的 時候 ， 應該 用 有 禮貌 說話 ， 不過 ， 國中生 的 時候 還 年輕 ， 所以 ， 那 時候 我 覺得 老師 說 的 事 很 麻煩 。,1,0,0,0
0416_6, 可是 ， 現在 了 解 老師 說 的 意思 。,1,0,0,0
0416_9, 我 看到 那 個 事情 ， 然後 ， 我 感動 了 。,0,0,1,0
0416_10, 那 個 事情 以後 我 更 信賴 老師 。,0,0,1,0
0416_12, 你 教 我 的 很多 事情 現在 很 有用 。,1,0,0,0
0416_14, 如果 ， 那 位 老師 還 在 我 的 國中 ， 我 就 去 學校 說 這 感謝 的 心情 。,0,0,1,0
0419_2, 可是 如果 現在 想 一 想 ， 我 知道 她 並 不 是 只要 嘮叨 ， 她 是 要 我 當 個 好人 。,0,1,0,0
0419_3, 沒有 一 個 父母 要 他們 孩子 當 不 好 的 人 ， 可是 我 媽 更 不 要 。,0,0,1,0
0419_4, 因為 我 長大 的 時候 ， 我 爸爸 都 在 韓國 工作 ， 大部分 都 是 我 媽 來 照顧 我 跟 我 的 弟弟 妹妹 。,1,0,1,0
0419_8, 可是 因為 我 是 個 壞 孩子 ， 我 真 討厭 她 的 嘮叨 ， 所以 讓 她 的 生活 更 難 。,0,0,1,0
0420_1, 我們 家 跟 他 家 的 關係 非常 好 ， 從來 是 這樣 。,1,0,0,0
0420_2, 他 跟 我 爸爸 是 大學 的 朋友 ， 所以 認識 的 時間 真的 很 久 。,1,0,0,0
0420_4, 所以 從 我們 小時候 我們 覺得 陳 先生 就算 是 我們 舅舅 。,1,0,0,1
0420_7, 下午 我們 大家 一起 去 在 陳 先生 船 上 。,1,1,0,0
0420_10, 我們 小朋友 都 在 跑來跑去 ， 因為 小孩子 常常 沒有 小心 ， 我 就 掉 在 水 裡 。,0,0,1,0
0420_12, 幸福 他 幫助 我 ， 否則 的話 我 就 會 死掉 了 ！,0,0,1,0
0420_13, 我 一直 謝謝 他 ， 他 就 說 是 哪裡 ， 是 應該 的 ， 我們 孩子 算是 都 有 兩 雙 父母 ！,0,1,1,1
0420_14, 為了 謝謝 陳 先生 ， 我 做 了 一 個 畫品 。,0,0,1,0
0420_15, 就 我們 大家 一起 在 他 的 船 上 玩兒 。,1,0,1,0
0420_17, 我們 家 的 關係 總是 很 好 。,1,0,0,0
0421_0, 我 先 搬來 台北 的 時候 ， 生活 很 難過 ， 連 一 個 朋友 也 沒有 。,0,0,1,0
0421_3, 她 一 聽 我 還 沒 找 房子 ， 就 歡迎 我 搬進 她 的 公寓 裡 。,0,0,1,0
0421_8, 從 我 先 到 了 台灣 以來 ， 她 一直 照顧 我 。,1,1,0,0
0421_10, 我 原來 想 準備 一 大 頓 餐 給 她 吃 ， 但是 我 怕 我 做 的 菜 會 讓 她 肚子 痛 。,0,0,0,1
0421_15, 家儀 常常 說 她 真 想 去 泡 溫泉 ， 可是 太 忙 了 ， 沒有 時間 計畫 去 。,0,1,0,0
0421_17, 吃 午餐 完 ， 我們 會 去 做 按摩 還 有 喝 下午茶 。,0,1,0,1
0421_19, 我 希望 她 今年 的 生日 會 給 她 很多 懷念 ， 而且 讓 她 知道 我 多 感謝 她 的 幫助 。,0,0,1,0
0422_2, 要不是 有 他們 的 幫助 ， 一定 會 沒有 現在 的 我 ， 而且 一定 會 沒有 這麼 輕鬆 的 生活 。,0,1,0,0
0422_4, 很多 幫助 我 的 人 中 兩 位 ， 我 真的 忘不了 他們 的 幫助 。,1,0,0,0
0422_7, 因為 他們 不 讓 我 做 很多 事情 ， 而且 常常 嘮叨 ， 好像 沒有 我 的 自由 。,0,0,1,0
0422_8, 所以 有的 時候 沒 聽 父母 的 話 ， 父母 就 很 擔心 或 哭 起來 。,0,0,1,0
0422_9, 可是 那 個 時候 都 不 知道 了 。,0,1,1,0
0422_10, 以後 很 慢慢 地 越過 時間 越 了 解 他們 了 。,0,1,1,0
0422_11, 發現 了 他們 總是 為 我 努力 ， 而且 非常 地 照顧 我 ， 再 加上 一直 鼓勵 我 。,0,1,0,0
0422_12, 到 現在 ， 我 換 了 兩 次 專業 。,0,0,1,0
0422_16, 因為 從 小時候 我 只 給 他們 苦 。,0,1,1,0
0423_0, 我 最 感謝 的 人 是 爸爸 ， 爸爸 每 天 晚上 為了 照顧 家人 上班 ， 所以 我 常常 感謝 爸爸 ，,1,0,0,0
0423_1, 我 小 的 時候 常常 跟 爸爸 一起 玩 ， 爸爸 不 上班 的 時候 ， 爸爸 教 我 打棒球 的 辦法 ， 因為 爸爸 很 溫和 ， 所以 我 喜歡 跟 爸爸 一起 玩 ，,1,0,1,0
0423_3, 還 有 我 碰到 困難 的 時候 ， 爸爸 常常 鼓勵 我 ， 我 上 高中 的 時候 跟 別人 打架 ， 那 個 時候 爸爸 帶 我 去 對方 的 地方 以後 ， 爸爸 跟 我 一起 抱歉 對方 ， 那 個 時候 也 爸爸 不 生氣 ， 我 了 解 爸爸 的 心理 很 大 ，,1,0,1,1
0423_4, 再 加上 我 決定 留學 的 時候 ， 爸爸 為了 我 到 台灣 留學 去 ， 給 我 很多 錢 ， 我 很 感謝 那 個 事情 ，,1,0,1,0
0423_5, 我 想要 對 爸爸 說 感謝 的 心情 ， 不過 我 不可以 對 爸爸 說 感謝 的 心情 ， 因為 醫生 發現 爸爸 的 癌症 ， 所以 爸爸 ３ 個 月 以前 已經 死 了 ，,1,0,1,0
0423_6, 不過 他 還 精神 的 時候 ， 我 帶 爸爸 一起 去 溫泉 ３ 次 ， 然後 爸爸 因為 癌症 而 不能 自己 走路 以後 ， 跟 家人 為 爸爸 一起 合作 去 日本 的 溫泉 ２ 次 ，,1,0,0,0
0423_7, 最後 去 溫泉 的 時候 ， 我 對 爸爸 說 ， 你 常常 照顧 我 ， 很 高興 ， 我 對 你 感謝 很多 ， 我 相信 你 的 病 一定 就 好 了 ， 那 個 時候 爸爸 也 對 我 說 謝謝 ，,1,1,1,0
0424_1, 因為 她 不但 養 我 這麼 大 ， 還 讓 我 來 台灣 學 中文 。,1,0,0,1
0424_8, 妳 把 我 生下 台灣人 ， 才 讓 我 這麼 難過 ！,1,0,0,0
0424_12, 哪裡 需要 跟 大家 一起 ？ ！,0,0,1,0
0424_14, 這 個 話 的 印象 非常 深 。,1,0,1,0
0424_15, 如果 她 沒 跟 我 這麼 說 ， 一定 跟 現在 的 我 不 一樣 。,1,0,0,0
0424_17, 如果 沒有 她 ， 現在 的 我 就 沒 存在 。,0,0,1,0
0424_18, 我 今年 要 開始 工作 ， 所以 以後 能 用 自己 賺 的 錢 來 帶 她 去 洗 溫泉 。,1,0,0,0
0425_5, 可是 姊姊 住 在 遠 的 地方 。,1,0,0,0
0425_6, 所以 沒有 辦法 ， 我 一 個 人 照顧 父母 。,1,0,0,0
0425_8, 我 每 天 起來 的 時候 ， 一定 覺得 累 得 要 死 。,0,0,1,0
0425_9, 我 想 比 父母 早一點 要 死 。,1,1,1,0
0425_11, 可是 現在 也 想到 那 個 時候 ， 我 非常 難過 。,1,1,0,0
0425_13, 她 的 媽媽 以後 半身不動 了 。,1,0,1,0
0425_14, 所以 小林 十幾 歲 的 時候 已經 照顧 媽媽 。,1,0,0,0
0425_15, 這 次 她 想到 我 的 情形 ， 常常 來 我 的 家 幫 我 的 忙 。,1,0,1,0
0425_22, 所以 我 兩 方面 （ 醫學 方面 、 家事 方面 ） 能 幫 她 了 。,1,1,0,0
0425_24, 我們 互相 幫助 後 ， 關係 更 強 了,0,0,1,0
0425_28, 我 只 想到 小林 小姐 很 溫柔 。,0,0,1,0
0430_0, 我 最 感謝 的 人 是 當然 父母 。,0,0,0,1
0430_1, 我 對 父母 感謝 的 事 很多 ， 第一 個 是 我 生 的 事 感謝 ！,0,0,1,1
0430_3, 我 初中 ， 高中 的 時候 ， 兒子 。,0,1,0,0
0430_5, 所以 ， 我 的 心理 也 不 太 好 ， 那 個 時候 真的 不 喜歡 父母 ， 而且 不 想 感謝 。,0,0,1,0
0430_7, 這 件 事 從 １８ 歲 說起來 了 。,1,0,0,0
0430_9, 因為 ， 那 個 時候 我 的 身體 不 好 ， 所以 在 醫院 休息 休息 。,0,0,1,0
0430_14, 這 件 話 以後 ， 對 父母 越來越 感謝 。,0,0,1,0
0430_16, 很 感謝 ！,1,0,0,0
0430_17, 所以 我 現在 的 目標 是 快要 開 公司 ， 然後 賺 很多 錢 以後 ， 我 希望 對 父母 更 幸福 的 生活 。,0,0,1,0
0431_1, 念 高中 的 時候 ， 我 算是 不 好 的 孩子 ， 常常 喝 酒 才 回家 的 。,1,0,0,0
0431_2, 可是 他 不 罵 我 ， 因為 聽說 他 覺得 罵 我 沒有用 。,0,0,1,0
0431_3, 那 時候 ， 我 是 一 個 隨性 的 人 了 ， 當然 並 沒有 理想 了 。,0,1,1,0
0431_5, 有 一 天 ， 其實 那 天 是 我 爸爸 的 生日 ， 我 被 有 人 報警 了 ， 然後 警察 被 我 留在 警察 裡 了 。,0,0,1,0
0431_6, 警察 給 我 爸爸 打電話 接 我 。,0,0,1,0
0431_7, 爸爸 接 我 以後 ， 就 打 著 我 罵 我 了 。,0,1,1,0
0431_8, 我 以為 他 從來 不 做 這 件 事情 ， 沒想到 他 這麼 生氣 。,1,0,0,0
0431_9, 這 天 我 自己 決定 變好 ， 然後 開始 念 書 。,0,0,1,0
0431_10, 我 越 大 越 懂得 了 他 的 想法 了 。,0,1,0,0
0431_11, 早 知道 他 的 想法 ， 我 就 更 想 家人 的 事情 了 。,0,0,1,0
0431_12, 最近 我 想 對 他 說 我 變成 用功 的 學生 ， 別 擔心 我 的 事情 ， 我 會 自己 照顧 自己 。,1,0,0,0
0431_15, 每 天 我 來 上課 ， 跟 他們 一起 念 。,1,0,0,0
0432_3, 父親 也 照顧 我 ， 可是 他 非常 嚴重 ， 常常 罵 我 ， 我 了解 是 為 了 我 的 將來 ， 不過 我 每 次 哭 。,1,0,1,1
0432_4, 我 哭 的 時候 ， 給 我 最 喜歡 喝 的 巧克力 牛奶 是 我 母親 。,1,0,0,0
0432_6, 她 對 我 個性 的 了解 也 很 好 。,0,0,1,0
0432_8, 我 對 美術 就 有 興趣 。,0,0,0,1
0432_9, 我 念 大學 美術系 的 時候 ， 接 中國 美術 的 魅力 。,0,0,1,0
0432_10, 我 告訴 父母 ， 畢業 以後 ， 希望 去 台灣 學 中文 跟 中國 美術 的 時候 ， 父親 先 說 不可以 ， 可是 母親 說明 他 中國 美術 對 我 怎麼 重要 ， 我 才 能 來 台灣 學 中文 。,1,0,0,1
0432_12, 可是 ， 我 總是 告訴 她 我 的 情形 ， 在 台灣 生活 怎麼樣 ， 中文 學習 多麼多 進步 了 ， 等等 。,0,1,0,0
0432_13, 現在 她 身體 好 ， 錢 夠 ， 所以 沒有 困難 ， 可是 她 老地 生活 困難 的 時候 ， 我 要 好好 地 幫助 她 。,0,0,1,0
0433_4, 我 上車 的 時候 ， 一 個 女生 過來 幫 我 ， 拿 我 的 行李 拿上 。,1,0,1,0
0433_9, 她 每 次 順便 把 很多 好吃 東西 帶來 給 我 吃 。,1,0,0,0
0433_12, 我 要不是 她 沒 幫 我 ， 我 一定 會 孤單 死 了 。,0,0,1,0
0433_13, 我們 過不了 幾 天 ， 就 當 好朋友 了 。,0,0,1,0
0433_18, 我 突然 關燈 ， 唱 著 生日 歌 帶 蛋糕 去 她 面前 。,1,0,0,0
0433_21, 她 一直 跟 我 講 ： 我 真 沒想到 你 給 我 慶祝 我 的 生日 ， 非常 感動 了 ！,0,1,0,0
0434_3, 我 感冒 的 時候 ， 她 為 了 照顧 我 請 幾 天 的 假 。,1,0,0,0
0434_4, 她 賺來 的 錢 ， 都 送給 我 幫助 付 學費 。,1,0,1,0
0434_5, 都 是 我 害 他 有 那麼 辛苦 的 生活 。,0,0,1,0
0434_11, 有的 時候 我 不要 起床 ， 但是 因為 他 的 關係 ， 我 會 有 精神 起來 。,0,0,1,0
0434_12, 我 只 跟 他 才 會 這麼 愉快 。,1,0,1,0
0434_14, 所有 的 女生 比不上 她 ， 所以 如果 我 不 追 她 ， 我 真的 是 笨蛋 。,1,0,0,0
0434_18, 不管 工作 多 難 多 辛苦 ， 我 要 讓 她 過 每 天 像 公主 。,1,0,0,1
0435_0, 到 現在 我 接受 過 了 很多 別人 的 幫助 。,0,1,0,0
0435_2, 我 跟 她 是 在 剛 開始 學期 的 時候 見面 的 。,0,0,0,1
0435_5, 我 本來 一 個 不 太 活潑 的 人 ， 而且 跟 不 知道 的 人 剛 見面 的 時候 ， 常常 變成 不 說話 。,1,0,1,0
0435_6, 再 加上 我 臉 的 印象 ， 讓 別人 覺得 很 不 舒服 。,0,0,1,0
0435_7, 所以 我 開始 學期 的 那 一 天 ， 也 只有 自己 一 個 人 坐 著 看 書 ， 沒 什麼 人 聊天 ， 可是 她 過來 問 我 的 名字 。,0,0,0,1
0435_8, 後來 我們 兩 個 就 變成 好朋友 。,1,0,0,0
0435_11, 有時候 吵架 ， 可是 過 幾 天 再 好 了 。,0,0,1,0
0435_12, 那 個 時候 ， 我們 家 裡 的 事情 不 太 好 ， 而且 我 媽 生 很 嚴重 的 病 了 。,0,1,1,0
0435_13, 更 不 好 的 事情 是 我 一定 得 準備 高中 的 聯考 的 。,0,1,0,0
0435_14, 在 韓國 一般 的 高中 不必 考試 ， 不過 因為 我 想要 去 的 學校 ， 算是 很 特別 ， 考上 才 念 學校 。,1,0,1,0
0435_15, 而且 那 高中 不 是 我 願意 的 ， 是 我 父母 希望 的 。,1,0,0,0
0435_17, 可是 她 一直 站 著 我 的 旁邊 照顧 我 。,0,0,1,0
0435_19, 我 希望 要 跟 她 說 很 謝謝 ， 然後 把 她 抱 一下 。,1,1,1,1
0436_10, 他 很 努力 的 找 新 客人 和 用功 的 職員 ， 常常 半夜 才 回家 。,0,0,1,0
0436_11, 幾 年 後 ， 他 的 公司 發展 了 很 快 。,0,0,1,0
0436_12, 以及 美國 的 水準 來 說 ， 他 變成 很 成功 的 一 個 女人 。,0,0,1,0
0436_16, 你 現在 應該 了 解 我 媽媽 為甚麼 是 我 最 感謝 的 人 。,1,0,0,0
0436_17, 今天 我 都 會 找 機會 謝謝 他 。,0,0,1,0
0436_18, 過來 這 幾 年 ， 我 常 帶 他 去 高級 餐廳 吃 美食 ， 和 帶 他 去 旅行 ， 都 會 訂 五星級 的 大 飯店 。,1,1,0,0
0436_20, 對 我 來說 ， 這些 都 是 小 事 ， 可是 這 是 我 對 我 媽 感謝 的 方法 。,1,0,0,0
0437_0, 有 很多 人 我 感謝 的 。,0,0,1,0
0437_3, 我 小時候 因為 我 父母 都 上班 ， 我 奶奶 陪 了 我 長大 。,0,1,0,0
0437_5, 她 每 天 一 看 我 ， 就 變 很 高興 ， 緊緊 地 抱 我 。,1,0,1,0
0437_7, 在 她 家 的 時 ， 我 要 吃 什麼 ， 她 就 煮 什麼 ； 我 要 去 哪裡 玩 ， 奶奶 叫 我 爺爺 帶 我 去 哪裡 。,1,0,1,0
0437_9, 每 十 分鐘 一 次 來 看 我 在 做 什麼 。,0,0,0,1
0437_13, 因為 我 身體 不 好 ， 她 也 哭 著 哭 著 就 生病 。,1,0,0,0
0437_14, 我 小學 的 時候 ， 也 上課 後 就 去 她 家 。,0,1,1,0
0437_16, 因為 她 小時候 有 很多 遭遇 ， 沒有 機會 看書 ， 所以 她 很 想 我 好好 地 學習 ， 變成 一 個 成功 的 人 。,0,0,1,0
0437_17, 現在 我 長大 了 ， 日子 過 了 ， 她 老 了 。,0,0,1,0
0437_18, 雖然 她 身體 也 沒有 以前 那麼 健康 ， 但是 他 還 常常 對 我 說 ： 我 一 看 你 覺得 非常 開心 ， 非常 健康 。,1,0,1,0
0437_22, 她 對 我 的 影響 真 很 大 。,0,0,1,0
0437_23, 我 覺得 不管 我 為 她 做 什麼 也 不 夠 。,0,0,1,0
0438_0, 我 要 感謝 的 人 太多 了 ， 都 使 我 命 過 地 很 好 ， 都 是 因為 我 的 家庭 的 人 常 幫助 我 。,0,1,1,0
