id,sentence,M,R,S,W
3553_7, 可是 跟 女生 有關 的 人 常常 忽然 不見 ， 好像 是 已經 被 殺 的 ， 可是 警察 也 很 明白 不 是 她 自己 下手 的 。,0,0,1,0
3554_2, 我 看 ， 這 本 滿 有趣 ， 因為 跟 另外 的 課本 很 不 一樣 ， 除了 文法 以外 ， 也 教 些 跟 在 台灣 ， 高雄 與 中山 大學 學生 的 生活 有 關係 的 事 。,1,0,1,0
3554_3, 關 內容 ， 主演 是 好幾 個 來 高雄 的 國際 語言 學生 ， 比如 從 日本 來 的 高橋 ， 從 英國 來 的 安妮 ， 還 有 兩三 個 台灣人 。,0,0,1,0
3554_4, 他們 一起 玩 很多 休閒活動 ， 像 逛 瑞豐 夜市 ， 去 好樂迪 ＫＴＶ 唱歌 ， 春節 放 鞭炮 ， 什麼 的 ； 讓 我們 學生 更 了解 台灣 的 文化 ， 尤其 是 南部 社會 的 特色 。,0,0,1,0
3554_5, 有 一 天 他們 大家 都 從 高雄 出發 ， 往 東 開車 到 台東 的 知本 ， 那邊 泡 溫泉 ， 在 森林 遊樂區 爬山 ， 參觀 原住民 的 博物館 ， 嚐嚐 台東 傳統 的 料理 ， 再 繼續 開到 花蓮 的 太魯閣 欣賞 風景 。,1,0,0,0
3554_6, 這 趟 旅行 鼓勵 我 放 寒假 的 時候 ， 自己 騎 摩托車 到 那些 景點 ， 跟 我們 課本 裡 的 朋友們 一樣 聞聞 看 鄉下 的 氣氛 ， 得到 了 很多 難忘 的 經驗 ， 像 在 布農 部落 跟 原住民 敬酒 ， 在 合歡山 附近 到 了 三千 公尺 高 的 地點 後 看到 雪人 。,1,0,0,0
3554_7, 既然 這 本 書 給 我 這 個 機會 ， 所以 我 很 有 感恩 。,0,1,0,0
3555_0, 我 想要 給 你們 介紹 自己 喜歡 的 一 本 書 ， 這 本 書 名字 是 颱風 的 晚上 ， 這 繪本 的 內容 是 一 隻 羊 和 一 隻 野狼 的 故事 ， 有 一 天 大 的 颱風 來到 他們 住 的 山 上 ， 他們 兩 個 人 在 山 裡 的 沒有 人 住 的 家 ， 第一 次 見面 ， 但是 那 一 天 又 暗 又 吵鬧 ， 因此 他們 看 不 清楚 彼此 的 臉 。,1,0,0,0
3555_2, 可是 他們 變 唯一 的 好朋友 。,1,0,1,0
3555_3, 我 怎麼 知道 這 本 書 嘛 ， 我 的 愛 看書 的 哥哥 給 我 介紹 這 本 書 ， 我 不 常 看書 ， 但是 那 一 本 書 是 繪本 ， 所以 我 接受 哥哥 的 推薦 。,0,0,1,0
3555_5, 根據 電視 上 的 評論 ， 那 本 書 的 水準 相當 高 ， 電視 轉播 之後 ， 不少 人 認識 這 本 書 。,1,0,1,0
3555_9, 本來 我 不 太 喜歡 看書 ， 後來 因為 認識 這 本 書 ， 才 知道 看書 是 讓 人 大開眼界 的 ， 所以 我 現在 愛 看書 。,1,0,1,0
3556_0, 我 有 一 本 書 ， 真的 很 好看 ， 它 的 越南 名字 是 一 個 人 很 有名 的 名字 。,0,1,0,0
3556_3, 他 說話 的 時候 真的 很 好笑 ， 而且 有 什麼 事 ， 雖然 很 難 ， 他 都 弄得 好 。,1,0,1,0
3556_4, 那 個 人 是 在 越南 已經 很 久 以前 出生 了 ！,0,1,1,1
3556_5, 那邊 的 時候 ， 很多 人 真 辛苦 。,0,0,1,0
3556_6, 因為 ， 他們 被 有利 的 人 對 他們 不 公平 真 好 ！,0,1,1,0
3556_7, 那邊 的 時間 出現 一 個 人 ， 一 邊 有 能力 ， 一邊 對 人 很 好 。,1,0,1,0
3556_8, 所以 ， 每 一 個 人 有 什麼 不 公平 事 ， 都 來 請 幫忙 。,1,0,0,0
3556_9, 這 本 書 是 告訴 我們 那 個 人 已經 有 什麼 方法 讓 他 可以 辦 不 公平 的 事 。,0,1,1,0
3556_10, 這 本 書 是 我 的 媽媽 買送給 我 的 ， 而且 ， 小時候 ， 我 的 外公 也 常常 告訴 我 那 個 很 有名 的 人 。,0,1,0,0
3556_11, 所以 ， 小時候 我 已經 會 那 本 書 了 。,0,0,1,0
3556_12, 我 很 喜歡 這 本 書 ， 因為 ， 那 個 人 很 聰明 的 人 ， 而且 那 個 時候 有 他 才 有 公平 。,1,0,0,0
3556_13, 所以 ， 我 真的 很 喜 他 ，,0,0,1,0
3558_2, 他 蠻 聰明 ， 但是 他 的 成績 很 爛 ， 因為 他 覺得 上學 沒有 意義 。,1,0,0,0
3558_3, 他 就 自己 從 家 裡 跑 ， 去 找 世界 有 沒 有 不同 的 經驗 。,1,0,1,0
3558_5, 最後 的 時候 ， 他 就 自殺 ， 因為 全 世界 也 不 懂 他 的 想法 。,1,1,1,0
3558_6, 我 知道 這 本 書 因為 我 九年級 的 英文課 需要 每 個 學生 讀 這 本 書 。,1,0,0,0
3558_9, 我 一 開始 讀 就 知道 我 會 喜歡 這 本 ， 因為 主角 是 很 聰明 ， 但是 不要 做 普通 的 方法 像 大部份 的 人 。,0,1,1,1
3558_10, 我 覺得 我 是 跟 主角 同 一 類 的 人 ， 所以 對 我 來說 ， 主角 的 選擇 可能 跟 我 的 差不多 。,0,0,0,1
3558_11, 我 當然 不 想 自殺 ， 但是 我 跟 主角 的 想法 很多 有 一樣 。,0,0,1,0
3558_12, 我 也 希望 我 的 生活 不會 這麼 黑 ， 所以 要 注意 不能 跟 他 太 一樣 。,0,0,1,0
3559_0, 我 在 美國 的 時候 ， 我 讀 了 一 本 書 ， 它 叫 ＩＨＡＶＥＡＤＲＥＡＭ 這 本 書 是 我 美國 文學課 的 時候 ， 我 的 老師 介紹給 我們 學生 。,1,0,0,0
3559_3, 他 主張 無論如何 ， 什麼 樣子 的 皮膚 顏色 ， 他們 都 平等 。,1,1,0,0
3559_4, 現在 全 世界 最 民主 主義 國家 ： 美國 ； 以前 有 很多 人種 歧視 問題 。,1,0,0,0
3559_5, 謝謝 馬提努特 牧師 的 抗議 ， 從 全 世界 國家 移民到 美國 越來越 多 。,1,0,1,0
3559_6, 還 有 現在 美國 的 大統領 是 黑人 。,0,0,1,0
3559_7, ４０ 年 以前 我們 沒想到 可以 當 白人 跟 黑人 平等 機會 。,1,0,1,0
3559_8, 除了 改變 社會 觀念 以外 ， 為 了 世界 很多 人 勇氣 給 他們 。,0,0,1,0
3559_9, 這 本 書 是 對 我 來說 ： 我 的 生活 的 標準書 。,0,0,0,1
3559_10, 每 次 讀完 這 本 書 的 時候 ， 我 常常 以為 我 需要 作 全身 關注 的 日常 生活 ， 還 有 應該 有 很 大 的 目標 。,0,0,1,0
3559_11, 那樣 的 很 大 的 夢想 ， 讓 我們 享受 自己 ， 還 有 感謝 我們 的 一般 生活 。,0,0,1,0
3559_12, 當 現在 我 回想 ＩＨＡＶＥＡＤＲＥＡＭ 的 意思 ， 我 想要 更 努力 自己 的 情況 ， 還 有 也 挑戰 很 事情 。,1,0,1,1
3559_13, 要是 你 有 時間 的 時 ， 請 讀 我 介紹 的 書 。,0,0,1,0
3560_0, 兩 年 前 ， 我 在 寧波 讀 碩士 了 。,0,1,0,0
3560_5, 第一 個 部份 關於 非洲 的 過去 。,1,0,0,0
3560_6, 最近 的 三百 年 ， 歐洲 的 國家 軍隊 都 到 非洲 把 自由 的 地方 、 自由 的 人民 換到 殖民地 。,0,0,1,0
3560_7, 那些 國家 的 控制 很 暴力 ， 所以 非洲人 的 生活 越來越 困難 。,0,0,1,0
3560_8, 現在 ， 非洲 到處 貧困 很 嚴重 。,1,0,0,0
3560_9, 第二 個 部份 關於 非洲 的 未來 。,1,0,0,0
3560_10, 公布 獨立 以後 ， 國家 都 就 有 新 的 發展 機會 。,0,1,1,0
3560_11, 因為 在 歐洲 和 美國 還 想 控制 非洲 的 經濟 ， 非洲 的 政府 都 當然 不 太 相信 它們 。,0,1,0,1
3560_12, 不過 ， 中 非 關係 越來越 進步 ， 所以 好像 在 未來 ， 中國 比較 會 影響 非洲 的 發展 。,0,0,1,0
3560_13, 有 兩 個 原因 我 特別 喜歡 這 本 書 。,0,0,0,1
3560_15, 因為 我 在 南美 和 亞洲 做 過 國際 發展 的 工作 ， 我 對 那些 地方 的 政治 事 比較 有 經驗 。,0,0,1,0
3560_17, 第二 個 原因 關於 中國 大陸 跟 非洲 的 關係 。,1,0,0,0
3560_18, 我 計畫 將來 到 大陸 繼續 做 國際 發展 的 工作 ， 可是 沒想到 中 非 關係 那麼多 ， 所以 這 本 書 教 我 很多 新 的 主義 。,1,0,0,0
3561_1, 問 同學 旁邊 才 知道 老師 特別 送給 一 個 冷冷 靜靜 、 少 說話 的 我 。,0,0,1,0
3561_2, 我 想 可能 我 講話 太 爛 了 ， 或是 處事 待 人 太 幼稚 了 ， 所以 老師 才 特地 給 我 過目 ！,0,0,1,0
3561_3, 本 書 的 內容 從頭到尾 都 教 我們 說話 的 技巧 、 人 跟 人 之間 的 關係 怎麼 對待 、 要 多 用 柔和 的 心量 、 忍耐 的 雅量 、 心 要 寬闊 ， 可 多多 容納 一些 缺點 旁邊 的 人 。,0,0,1,0
3561_4, 我 認為 方法 很 容易 ， 但 做 起 就 難 多 了 ！,0,0,1,0
3561_5, 其實 我 很 喜歡 和 感謝 老師 給 我 擁有 這 本 書 。,0,0,1,0
3561_7, 但 做 起 還不是 圓滿 ， 起碼 也 有 改變 我 一些 態度 和 看 人 的 方式 ！,1,0,1,0
3561_8, 書 有 很多 種 ， 也 不一定 大眾 都 喜歡 ， 能 給 人家 喜歡 一 本 就 不錯 了 ！,0,0,1,0
3561_9, 我 常 跟 各 位 同學 、 朋友 們 介紹 好處 這 本 ， 希望 大家 可 學 多 一點 ， 而 可 貢獻 自己 的 能力 給 社會 、,0,0,1,0
3562_3, 這 本 書 幫 你 有 人生觀 。,1,0,0,0
3562_4, 這 本 書 教 我們 怎麼 對 別人 ， 怎麼 對 天然 。,0,0,1,0
3562_7, 那 個 時候 我 總是 跟 著 這 本 書 ， 一直 看 一直 看忘 了 時間 。,1,0,0,0
3562_9, 在 這 本 書 裡 ， 我 學 了 很多 事情 。,0,0,1,0
3562_10, 這 本事 幫 我 了 解 人生 ， 什麼 是 對 ， 什麼 是 不 對 。,1,0,0,0
3562_14, 我 希望 每 個 人 都 對 別人 好 ， 世界 上 的 人 就 都 很 快樂 了 。,0,1,0,0
3563_1, 我 高中 學 的 時候 ， 跟 我 姐姐 的 朋友 說 得 很多 的 話 。,0,0,1,0
3563_3, 有 一 天 她 介紹 一 本 小說 ， 那 本 小說 是 一 種 日本 的 。,0,1,0,0
3563_4, 那 時候 我 在 學習 日文 ， 還 喜歡 日本 的 文化 。,0,0,1,0
3563_6, 大家 說 這 本 書 的 內容 有一點 難 ， 看完 以後 我 也 覺得 那樣 。,0,0,0,1
3563_7, 我 有 看完 以後 ， 多 遍 再 看 的 習慣 ， 覺得 到 現在 大概 ５ 遍 在 看 。,1,1,0,1
3563_8, 但是 還 不 知道 清楚 那 本 書 的 內容 ， 這 是 什麼 我 喜歡 這 本 小說 。,1,1,1,0
3563_9, 我 不 喜歡 簡單 的 內容 ， 喜歡 幾 次 看到 以後 才 知道 的 ， 還 喜歡 那 本 書 的 背景 。,1,0,1,1
3563_11, 但 他 覺得 他 媽媽 被 他 爸爸 殺死 了 ， 所以 他 在 １５ 歲 的 生日 就 離 他 的 家 。,0,0,1,0
3563_12, 以後 他 見面 很多 人 ， 做 各 種 各 樣 的 經驗 ， 那 個 事情 把 他 長大 了 。,1,0,1,1
3563_13, 在 那 本 小說 ， 他 在 一 家 小小 的 圖書館 工作 。,1,0,0,0
3563_15, 在 圖書館 不一定 看書 也 可以 ， 只 喜歡 圖書館 安靜 和 乾淨 。,1,0,0,0
3563_16, 所以 我 看 書 中 ， 常常 想要 是 我 在 那 種 小小 的 很 安靜 的 圖書館 工作 的 事情 。,0,1,1,0
3565_2, 這 部 電影 上 出演 一 個 明星 ， 他 又 帥 ， 又 高 ， 演術 也好 厲害 。,1,0,1,0
3565_6, 這 本 書 的 舞台 是 蛋糕店 。,0,0,1,0
3565_7, 一 個 男生 ， 他 從前 住 在 鄉下 。,1,0,0,0
3565_11, 他 的 心 被 了 。,0,0,1,0
3565_12, 然後 ， 他 每 天 練習 蛋糕 ， 那 家 蛋糕店 的 經理 常常 罵 他 。,1,0,0,0
3565_14, 有 一 天 ， 一 位 有錢 的 老人 來 那 家 蛋糕店 ， 他 吃 了 那 個 男生 的 蛋糕 之後 對 他 說 ： 你 的 蛋糕 的 味道 還好 ， 可是 我 吃 的 出來 ， 你 的 蛋糕 裡 有 很多 努力 和 愛情 。,0,0,1,0
3565_16, 看 了 書 以後 ， 我 覺得 要是 現在 我 努力 練習 中文 的 話 ， 未來 我 的 中文 很 好 。,1,0,0,0
3566_2, 這 本 書 用 一 位 美國 將軍 的 故事 ， 告訴 中國 跟 美國 的 關係 。,1,0,0,0
3566_3, 將軍 叫 史迪威 。,1,0,0,0
3566_4, 他 二十時代 在 北京 當兵 。,0,0,1,0
3566_5, 那 個 時候 ， 他 學 中文 ， 對 中國人 建設 關係 。,0,0,1,0
3566_6, 回 美國然 ， 他 變成 一 位 將軍 。,0,0,1,0
3566_7, 美國 進入 第二世界 戰爭 的 時候 ， 蔣介石 問 美國 幫 打仗 日本 。,0,0,1,0
3566_10, 史迪威 的 看法 是 國民軍 太 大 ， 有 太多 弱 的 軍團 ， 太多 將軍 又 腐敗 又 不 職業 ， 不能 失敗 日本 ， 所以 要 註銷 一半 個 軍團 ， 把 軍人 建設 實力 的 軍團 。,1,0,1,0
3566_13, 史迪威 跟 蔣介石 討 很多 ， 變成 互相 恨 。,0,0,1,0
3566_14, 他們 的 不 同意 到底 變壞 中 美 關係 。,0,0,1,0
3566_16, 歷史人 的 態度 很 清楚 。,0,0,1,0
3566_17, 作者 把 日記 、 報紙 、 信 、 發明 這 個 時代 。,0,0,1,0
3566_18, 說 例子 ， 我 本來 不 知道 蔣介石 的 基督教 ， 幫 他 在 美國 參議院 交朋友 。,0,0,1,0
3568_2, 有 家 出生 了 一 個 女孩 ， 她 叫 小 荳鼠 。,1,0,1,0
3568_7, 有 一 天 村長 開派 對為 找 他 的 老婆 。,1,0,1,1
3568_9, 新 媽媽 叫 小 荳鼠 做難 的 三 件 事 ， 為了 讓 她 不能 參加 派對 。,1,0,0,0
3568_10, 可是 很多 的 動物 幫 她 ， 終於 小 荳鼠 可以 去 派對 。,1,0,0,1
3568_15, 這 故事 韓國人 也許 都 知道 。,1,0,0,0
3568_16, 因為 我們 小 的 時候 ， 每 天 晚上 父母 說話 這 種 書 。,0,0,1,0
3568_18, 很多 的 女生 希望 ＣＩＮＤＥＬＥＬＬＡ ’ 的 人生 。,1,0,0,0
3569_3, 孩子 的 時候 ， 媽媽 講 我 很多 故事 。,1,0,0,1
3569_6, 那 本 書 的 內容 是 很 簡單 。,0,1,0,0
3569_7, 很 久 以前 ， 一 個 小孩 見面 了 一 個 老虎 。,0,0,1,0
3569_8, 孩子 快 吃掉 的 時候 ， 馬上 吃 一 個 年糕 。,1,0,0,0
3569_12, 老虎 吃 石頭 ， 就 打斷 牠 的 牙齒 了 。,1,0,1,0
3569_13, 老虎 好 痛 ， 就 跑去 了 。,0,0,1,0
3569_14, 這 個 故事 有 一 個 意思 ， 如果 你 遇到 難過 的 事 ， 但 你 想起來 好好 的 想法 ， 就 可以 好好 地 生活 。,0,0,1,0
3569_15, 大家 都 對 我 說 ： ” 那 本 書 是 對 小孩子 的 書 ， 你 還 現在 看 那 本 書 ？,1,0,1,1
3569_17, ” 但 那 本 書 對 我 告訴 很 好 的 意思 ， 所以 有 難過 的 時候 看 那 本 書 ， 就 我 可以 開心 地 生活 。,0,1,1,1
3569_18, 如果 你 有 時間 看 那 本 書 的話 ， 你 一定 要 看 吧 。,0,1,0,0
3570_1, 幾 米 是 台灣人 的 繪本 作家 ， 我 來 台灣 以後 去 他 的 展覽 ， 那 時候 我 才 知道 他 ， 他 畫 的 繪 真的 漂亮 得 我 很 感動 ，,1,0,1,0
3570_2, 所以 我 選買 最 漂亮 表紙 的 一 本 ， 這 個 是 星空 。,0,1,1,0
3570_3, 那 時候 我 不管 內容 的 好 不 好 ， 因為 那 時候 我 的 中文 不 好 ， 所以 不可以 中文 的 看書 ， 只有 看 畫 。,0,1,1,0
3570_4, 可是 最近 我 的 中文 比較 好 了 ， 所以 可以 看 簡單 的 書 ， 我 再 看 了 星空 ， 我 被 再 感動 了 。,0,1,1,0
3570_5, 星空 的 內容 是 一 個 安靜 的 男生 跟 一 個 安靜 的 女生 故事 ， 他們 國小 的 同學 ， 有時候 男孩子 被 同學 欺負 了 ， 因此 他 是 太 安靜 ， 所以 同學 覺得 他 是 一 個 奇怪 的 人 ， 這 時候 安靜 的 女生 看到 這 個 現場 ， 所以 幫 他 ， 以後 他們 認識 了 。,1,1,1,0
3570_8, 有時候 他們 決定 了 ， 他們 離開 他們 的 城市 ， 去 有 大自然 的 地方 。,0,1,1,0
3570_10, 我 喜歡 的 星空 是 故事 也 畫 ， 也 真的 漂亮 的 書 ， 我 看 的 時候 每 次 去 別的 世界 ， 像 小孩子 一樣 。,1,0,1,0
3571_2, 這 本 書 很 有意思 ， 讓 大家 明白 飛機 怎樣 飛起來 ， 飛機司 要 主機 的 事 ， 飛機場 重要 的 設備 。,1,0,1,0
3571_3, 我 最 喜歡 的 部份 就 講解 過去 的 空中 意外 ， 這 本 書 會 說明 每 一 次 意外 的 原因 ， 意外 後 改進 的 方面 ， 新 飛機 有 怎麼 設備 避免 意外 。,1,0,1,0
3571_4, 從 這 本 書 我 知道 飛機 是 全 世界 最 安全 的 交通 工具 。,1,0,0,0
3571_7, 到 中學 時 ， 我 的 願望 就 是 成為 一 位 飛機司 。,0,0,1,0
3571_10, 我 到 我 高中 的 圖書館 找 資料 的 時 ， 第一 次 看見 這 本 書 。,0,0,1,0
3571_11, 我 租 這 本 書 回家 的 時 ， 只 想 找 資料 做 報告 ， 但是 看起來 ， 覺得 很 有意思 ， 我 也 對 這 本 書 的 內容 很 有 興趣 。,0,0,1,0
3571_12, 因此 我 就 在 網路 上 買 一 本 ， 可以 永遠 放 在 家 裡 ， 想 看 的 時 就 可以 看 。,1,0,1,0
3572_2, 這些 都 是 記載 聖人 之 言 。,1,0,0,0
3572_6, 初次 上 四書 課 ， 我 完全 聽 不 懂 教師 授課 。,1,0,0,0
3572_7, 可 時 長 了 就 慢慢兒 瞭解 了 ， 瞭解 之後 ， 我 就 喜歡上 這 本 書 了 。,0,0,1,0
3572_8, 此 書 可 說 是 做人 之 道 ， 充滿 了 道理 、 哲學 、 思想 以及 特 多 很 廣播 豐富 的 知識 。,1,0,1,0
3572_9, 可 將 在 書 上 的 該 知識 ， 應用 在 咱們 的 生活 上 ， 讓 愚昧 無知 的 我 ， 有 法兒 從 新 做 好人 。,0,1,0,0
3573_2, 那 個 書 就 是 視聽 華語 中文書 。,0,0,1,0
3573_3, 因為 我 在 台灣 留學生 的 時候 ， 我 用 視聽 華語 書 來 學 中文 ， 所以 我 知道 這 本 書 。,1,0,0,0
3573_4, 本來 我 對 視聽 華語 書 沒有 什麼 感覺 ， 還 有 因為 我 的 學校 用 視聽 華語 書 來 上課 ， 所以 我 不得不 用 視聽 華語 書 來 學 中文 。,0,0,1,0
3573_5, 可是 時間 過 了 以後 ， 有 一 天 我 才 知道 視聽 華語書 是 非常 好 的 中文書 。,0,0,1,0
3573_6, 因為 視聽 華語 書 裡面 生詞 、 文法 解釋 、 課文 內容 都 是 外國人 覺得 很 容易 了解 。,1,0,0,0
3573_7, 比如說 其他 中文 課本 文法 解釋 的 部份 很 難 解釋 ， 可是 視聽 華語書 這 個 課本 文法 解釋 的 部份 不 是 很 難 解釋 ， 而是 文法 解釋 很 清楚 、 很 容易 了解 。,1,0,1,0
3575_1, 這 本 書 的 內容 提到 關於 工業 上面 所 必要 知道 的 一些 管理 方面 。,1,0,0,0
3575_2, 例如 ： 排程 生產 ， 如何 預測 未來 的 可能性 ， 在 管理 上面 所 可能 發生 的 事情 ， 如何 克服 客戶 的 需求 ， 如何 計算 生產線 ， 能夠 立刻 滿足 需求 市場 ， 等等 。,0,0,1,0
3575_3, 我 念 的 科系 是 工業 工程 與 工業 管理系 ， 因此 我 經常 尋找 有 一些 關於 工業 上 或者 是 工業 管理 的 書 。,0,1,0,0
3575_10, 這 本 書 的 內容 也 提供 不少 的 資訊 ， 使 我 能夠 克服 課業 上 的 一些 問題 。,1,0,0,0
3576_1, 書 裡 很多 很 有意思 的 題目 ， 所以 我 很 喜歡 看 它 。,0,0,1,0
3576_2, 我 每 次 看 會 找到 新 的 東西 ， 也 有的 時候 有 感覺 以前 沒 看 過 它 。,1,0,1,1
3576_3, 書 裡面 的 故事 由於 兩 個 去 旅行 的 人 ， 一 個 學生 跟 一 個 老師 ， 可是 他們 的 旅行 很 特別 。,0,0,1,0
3576_4, 他們 都 在 教堂 停 的 ， 在 那邊 住 一點 就 換 另外 的 地方 。,1,1,1,0
3576_7, 聊天 的 時候 會 念 很多 。,0,0,1,0
3576_10, 在 一 個 教堂 會 他們 聽到 有 一 個 人 自殺 死 了 。,0,1,0,0
3576_11, 老師 覺得 這 事 很 奇怪 ， 所以 他們 決定 幫 教堂 的 人 找到 哪裏 有 不 對 。,1,0,1,0
3576_14, 這 本 書 是 我 的 朋友 對 我 介紹 。,1,0,1,0
3576_16, 現在 我 看完 了 的 時候 ， 很 感謝 他 幫 我 找 這 本 。,0,1,1,0
3576_17, 受 了 這 本 書 的 影響 ， 我 改變 很多 我 的 想法 。,1,0,0,0
3576_18, 現在 我 比較 知道 我 的 宗教 的 意思 。,0,0,1,0
3576_19, 然後 從 這 本 我 念 很多 歷史 的 資料 。,1,0,1,1
3576_20, 的確 有趣 的 故事 讓 我 背起來 比較 容易 。,0,0,0,1
3576_21, 非常 好 的 書 。,1,0,0,0
3576_22, 歡迎 光臨 看 。,0,0,1,0
3576_23, 你 不會 後悔 。,1,0,0,0
3577_2, 他 父母 也 沒有 時間 看書 ， 所以 他 從來 沒有 愛 看 書 的 人 的 環境 。,0,1,0,0
3577_4, 他 覺得 不錯 ， 可是 那 個 小 本 書 看 了 兩 個 月 才 看 得 完 。,1,1,1,0
3577_7, 我 的 學生 看 個 不停 它 ， 一 個 周 末 就 看完 了 。,0,0,1,0
3577_9, 他 的 老媽 給 了 他 一 本 日記 ， 而 他 可以 錄影 他 每 天 過 的 生活 。,0,0,1,0
3577_10, 對 一 個 八 歲 男孩子 來 說 ， 內容 很 豐富 ： 他 又 畫 漫畫 又 寫下來 他 過生活 的 經驗 。,0,0,1,0
3577_11, 他 寫 的 又 好笑 又 有意思 。,1,0,0,0
3577_12, 那 個 男 主角 的 想像力 很 強 ， 我 希望 看 這 種 書 會 鼓勵 我 的 學生 多 寫 東西 ， 多 練習 利用 字 表達 他 的 感覺 。,0,0,1,0
3577_13, 對 我 來說 ， 要 學 語言 的 學生 也 需要 學 那 個 國家 的 文化 。,0,1,0,0
3577_14, 這 本 書 有 很多 美 文化 ， 所以 我 可以 給 他 說明 。,0,0,1,0
3577_15, 這 本 書 的 美 文化 會 幫 他 多 了 解 英文 的 語言 。,0,1,1,0
3577_16, 最 重要 的 是 他 對 那 種 書 上癮 了 ， 他 一直 求求 我 買 像 它 的 書 給 他 看 ！,0,0,1,0
3579_1, 這 本 書 上 介紹 很多 在 各 國家 有趣 的 地方 ， 有 在 大自然 中 美麗 風景 的 地方 ， 也 有 在 都市 裡 許多 有名 的 樓 之類 。,1,0,0,0
3579_4, 他 好像 也 很 喜歡 這 本 書 ， 他 跟 每 個 朋友 說 ， 要是 你 看 了 一下 ， 一定 就 喜歡 。,0,0,1,0
3579_5, 他 說 的 那 句 話 根本 也 不錯 ， 因為 也 有 好多 同學 喜歡 。,0,0,1,0
3579_6, 我 真的 覺得 感謝 他 。,1,0,0,0
3579_7, 如果 問 我 為甚麼 我 喜歡 這 本 書 ， 那 就 是 因為 在 書 上 的 內容 寫 得 容易 懂 ， 連 小學生 也 可以 看 得 懂 ， 而且 寫 得 很 好看 ， 看起來 不 容易 停 。,0,0,1,0
3579_8, 看完 了 就 收到 了 很多 需要 的 知識 。,0,0,1,0
3579_9, 聽說 這 本 書 的 作者 現在 當 一 所 著名 大學 的 老師 。,0,0,1,0
3579_10, 我 看 起 他 的 書 來 ， 覺得 他 一定 是 一 個 很 厲害 的 老師 ， 因為 他 可以 講 他 的 經驗 講 得 很 容易 懂 ， 而且 很 好玩 。,0,0,1,0
3579_11, 他 寫 的 另外 的 書 ， 大部分 我 都 看完 了 ， 都 很 有意思 。,0,0,1,0
3580_0, 我 喜歡 看 那 本 書 是 美國 的 。,1,0,0,0
3580_3, 他 喜歡 買 很多 衣服 ， 鞋子 ， 傢俱 ， 還 有 很多 東西 ， 如果 他 喜歡 。,1,0,0,0
3580_4, 他 用 很多 錢 ， 也 刷 很多 卡 。,1,0,0,0
3580_7, 有 一 天 他 收到 銀行 的 發票 叫 他 去 銀行 付錢 ， 可是 他 沒有 錢 。,0,0,1,0
3580_13, 這樣 會 讓 他 想 以後 不 敢 用 很多 錢 。,0,1,0,0
3580_15, 我 問 她 這 本 書 有 什麼 好玩兒 ？,1,0,0,0
3580_17, 如果 你 要 知道 有 什麼 好玩兒 ， 你 應該 自己 念 才 知道 好 不 好 玩兒 。,1,0,0,0
3580_20, 因為 這 本 書 教 我 不 浪費 錢 。,1,0,0,0
3581_1, 這 本 書 是 玄奘 大師 的 唐代 往 印度 很 長 旅遊 。,1,0,1,0
3581_2, 這 個 旅遊 很 有意思 ， 因為 玄奘 大師 有 三 個 幫手 在 旁邊 。,0,0,1,0
3581_3, 他們 都 不 是 人們 ， 但是 是 半動物 半 人 的 。,0,1,1,0
3581_6, 他 到 天 上 去 跑來跑去 ， 把 玉皇帝 的 宮 裡 很 亂 。,1,0,0,0
3581_7, 最後 如來佛 會 把 他 在 大石 下面 。,1,1,0,0
3581_9, 有 一 天 ， 觀音 阿彌陀佛 想 悟空 住 在 那裡 太 久 了 。,0,0,1,0
3581_10, 她 就 讓 悟空 再一次 有 自由 。,0,1,0,0
3581_11, 但是 他 要 幫 玄奘 大師 向 西方 去 帶 佛經 。,0,0,1,1
3581_13, 我 從 小時 就 知道 這 個 本 書 了 ， 因為 它 很 有名 ， 也 有 很多 朋友 喜歡 。,0,1,0,0
3581_14, 有 很多 香港 電視 公司 把 這 個 事情 做 電視劇 。,0,0,1,0
3581_16, 不 太 久 以前 也 有 電影 的 ， 張衛健 再 是 孫悟空 ； 劉德華 是 玄奘 大師 。,0,1,1,0
3581_18, 我 想 我 喜歡 這 本 書 ， 因為 它 很 有意思 ， 不 太 難 ， 孩子 看 也 懂 。,1,0,0,0
3581_19, 這 本 書 還 有 很多 教事 ： 忠 、 孝 、 禮 、 仁 。,0,0,1,0
3582_2, 從 明天 開始 ， 我 再 也 不 是 品檢 作業員 了 ， 我 開始 上任 品管 助理 工程師 。,1,0,1,0
3582_5, 發現 許多 人 有 在 網路 推薦 說 這 本 書 內容 很 豐富 ， 從 基礎 至 進階 都 堪用 ， 以及 語法 用 的 很 好 ， 很 容易 懂 ， 真的 我 也 這麼 認為 。,0,0,0,1
3582_7, 我 只 知道 品檢 就 是 檢查 產品 ， 不要 讓 瑕疵 的 產品 流到 客戶 而已 ， 但 錯 了 ， 這 本 書 教 了 我 很多 。,1,0,0,0
3582_8, 內容 有 提到 製程 品質 管理 如何 管理 ， 應對 製程 來 作 管理 ， 並 不 是 管理 產品 ， 如 管理 得 很 好 ， 相對 的 產品 的 不良 會 自然 地 降低 。,1,0,0,0
3582_10, 還 有 相關 國際 標準 品質 認證 ， 例如 ＩＳＯ ， ＴＡＳ１６９４９ 等等 ， 如何 作業 才 可以 取得 客戶 滿意 。,1,0,0,0
