id,sentence,M,R,S,W
0313_9, 在 學校 學生 很 小 ， 可是 那 個 學校 很 有名 。,1,1,1,0
0313_12, 見面 了 以後 ， 他們 一起 坐 公車 。,1,0,0,1
0313_14, 他 跟 王 小姐 一起 看 電影 了 。,0,0,0,1
0313_15, 他們 看 機人 的 電影 。,1,0,1,0
0316_2, 現在 我 要 說 今天 的 日記 。,0,0,1,0
0316_5, 身體 有 一點 累 。,0,1,0,0
0316_6, 洗臉 ， 刷牙 ， 準備 上 學校 。,0,0,1,0
0316_8, 第一 課 是 數學 。,1,0,0,0
0316_9, 我 很 喜歡 數學 ， 所以 馬上 就 到 休息 的 時間 到 了 。,0,1,0,0
0316_10, 真真 說 要不要 下 了 課 去 西門 跟 我 看 電影 。,0,0,0,1
0316_11, 我 馬上 回答 很 好 ！,0,1,0,0
0316_13, 到 西門 我們 先 買 票 。,1,0,0,0
0316_14, 電影 開始 的 時間 還 不 到 ， 我們 先 去 吃 一點 東西 了 。,0,0,1,1
0316_15, 〈 四 〉 我們 看 美國 電影 。,1,0,0,0
0316_17, 我 希望 你 有空 的 時候 看 這 部 電影 。,1,0,0,0
0317_0, 文德 是 大學 學生 。,1,0,0,0
0317_1, 他 每 天 每 天 起床 六點半 因為 他 的 家 離 大學 很 遠 ， 可是 他 很 用功 所以 他 覺得 每 天 很 早 起床 讓 她 太 累 。,0,1,1,1
0317_2, 起床 以後 ， 他 洗手 ， 洗臉 ， 吃 早飯 什麼 的 ， 就 去 大學 。,1,0,0,0
0317_3, 在 大學 ， 他 是 有名 的 學生 因為 老師 教 什麼 他 都 知道 。,1,0,0,0
0317_4, 要是 他 的 同學 念 不 懂 書 還是 聽 不 懂 老師 教 ， 他 可以 教 他們 。,1,0,1,0
0317_9, 他們 很 高興 也 很 好玩 。,1,0,0,0
0317_10, 以,0,1,0,0
0319_3, 我們 上課 到 中午 三點鐘 。,0,0,1,0
0319_5, 我們 等 著 等 著 說話 ， 公車 來 了 。,1,0,1,0
0319_6, 我們 常常 在 上 站 著 ， 所以 老人 可以 坐 著 。,1,0,1,0
0319_7, 下 了 車 以 馬上 就 到 餐廳 去 吃 午飯 再 去 看 電影 。,0,0,1,0
0319_10, 差不多 十二點鐘 我 睡覺 。,0,0,1,0
0320_1, 洗臉 以後 ， 吃 早餐 ， 刷牙 好了 以後 馬上 去 上課 。,0,1,0,0
0320_2, 從 八點 開始 到 下午 五點 下課 。,1,0,0,0
0320_3, 文德 上課 的 時候 ， 不 知道 的 問題 問 美麗 。,1,0,0,0
0320_4, 她 對 文德 很 客氣 所以 她 教 我 。,0,0,1,0
0320_5, 她 說完 以後 文德 就 知道 。,1,0,1,0
0320_7, 還 以 幾 個 課完 以後 我 看 手錶 。,0,1,1,0
0320_9, 文德 要 跟 美麗 一起 看 電影 。,1,0,0,0
0320_12, 美麗 說 是 啊 為甚 ？,0,0,1,0
0322_2, 她 穿 藍 藍 睡覺 的 衣服 ， 起來 總是 很 難 。,1,1,0,0
0322_3, 然後 她 去 上課 ， 他 常常 在 教室 跟 個 同學 說話 。,1,1,0,0
0322_4, 他 比 同學 用功 極了 。,1,1,1,0
0322_5, 因為 他 大部分 的 時間 看書 ， 所以 他 考 得 很 好 ， 他 的 同學 沒有 他 那麼 用功 ， 所以 他們 不會 考 得 那麼 好 。,1,0,1,0
0322_7, 他 的 好朋友 叫 文得 ， 他們 常常 下課 以後 一起 去 看 電影 。,0,0,0,1
0322_9, 只 有 一 個 問題 ， 大明 什麼 時候 都 沒 去 運動 ， 所以 有的 時候 他 的 身體 不 健康 ， 他 常 需要 去 看醫生 ， 醫生 跟 他 說 ： 你 一定 最少 每 個 星期 運動 兩 次 ， 要不然 你 的 身體 不 舒 你 的 頭 會 容易 疼 。,1,0,1,1
0322_10, 大明 決定 越來越 去 運動 。,0,0,1,0
0323_1, 那 時候 他 覺得 他 剛 睡 好 了 。,0,1,1,0
0323_4, 小 花 問 他 如果 他 下課 以後 有空 ， 要是 他 要 一起 去 看 一 個 新 的 電影 。,1,1,1,0
0323_5, 張漢族 的 好朋友 之前 告訴 他 那 個 電影 不 怎麼 好看 。,0,0,1,0
0323_6, 那 個 朋友 去 看 過 那 個 電影 ， 可是 在 電影院 他 沒 看下 。,1,0,1,0
0323_7, 可是 ， 因為 張漢族 很 喜歡 小花 ， 所以 她 不 在乎 電影 好不 好看 ， 他 還 要 跟 小 花 一起 去 。,0,0,1,0
0323_9, 因為 小 花 不只 很 漂亮 ， 她 也 很 聰明 ， 所以 張漢族 坐 著 公車 問 她 如果 他們 可不可以 一起 做 功課 。,1,1,1,0
0325_0, 小王 是 一 個 兩年級 的 高中學 。,0,0,1,0
0325_3, 考試 開始 以後 他 一點 都 不 緊張 ， 他 不但 很 用功 ， 還 昨天 已經 準備好 了 。,1,0,1,0
0325_4, 其實 碰到 困難 的 時候 ， 同學 總是 請 他 幫 他們 寫 功課 ， 下課 以後 常常 把 學校 的 事 一起 討論 。,0,1,0,0
0325_5, 他 的 老師 也 覺得 ， 他 還是 聰明 ， 鼓勵 他 高中 畢業 以後 在 很 有名 的 大學 念 書 。,0,0,1,0
0325_6, 因為 他 不但 對 別人 很 好 ， 也 很 帥 ， 女生 很 喜歡 他 。,1,0,0,0
0325_9, 他們 是 同學 ， 他們 的 家 也 很 ， 他們 每 天 一起 坐 公車 回家 。,1,0,0,0
0325_13, 回家 的 時候 天氣 已經 黑 了 ， 小王 把 他 的 女朋友 送回家 。,1,0,1,0
0326_0, 小王 今天 跟 夏美 有 約會 。,1,1,0,0
0326_3, 他 已經 跟 老師 說 了 他 從 昨天 會 開始 用功 ， 其實 老師 不 在 教室 裡 的話 他 一直 跟 同學 聊天 ， 坐不住 ， 也 不 認真 。,1,0,0,1
0326_4, 他 同學 告訴 他 夏美 愛 吃 蛋糕 ， 她 吃 起 蛋糕 來 就 很 高興 。,0,0,1,0
0326_5, 所以 下課 的 時候 小王 快 跑到 一 家 咖啡店 去 買 蛋糕 。,1,0,0,0
0326_6, 下午 三點 他 跟 夏美 在 學校 旁邊 見面 ， 夏美 吃 了 蛋糕 以後 真的 就 很 高興 ， 一直 說 笑話 。,0,1,0,0
0326_8, 電影院 裡 他們 兩 個 買票 、 爆米花 和 可樂 。,1,0,0,0
0326_9, 他們 玩 得 很 高興 ， 小王 回來 的 時候 就 覺得 很 累 ， 所以 他 洗澡 了 就 去 睡覺 。,1,0,0,1
0328_0, 每 天 王大明 六點半 起床 。,0,0,0,1
0328_2, 他 吃 了 早飯 以後 她 馬上 就 去 公車站 。,0,1,0,0
0328_3, 他 在 坐 公車 坐 得 四十 分鐘 。,0,1,0,1
0328_6, 他 的 班 有 一 位 王大明 喜歡 的 人 ， 可是 她 還 不 知道 ： 這 是 王大明 的 祕密 ！,1,0,0,0
0328_7, 下課 以後 他們 常常 在一起 坐 公車 回家 。,0,1,0,0
0328_8, 所以 今天 他 決定 了 他 要 請 她 看 一 部 很 可愛 的 電影 。,0,1,0,0
0328_9, 看 著 電影 ， 大明 要 說給 他 知道 她 很 喜歡 她 ， 所以 他 現在 不要 去 上課 ， 就 要 去 電影院 。,0,1,1,1
0329_0, 小白 今天 早上 六點半 就 起來 ， 因為 媽媽 叫 他 快 一點 準備 學校 的 事情 。,1,0,0,0
0329_1, 他 沒想到 今天 要 這麼 快 起來 。,0,0,1,0
0329_2, 因為 小白 寫完 了 功課 。,1,0,0,1
0329_4, 他 出門 去到 學校 。,0,1,0,0
0329_5, 八點半 上課 了 ， 上課 的 時候 老師 問 他 很多 問題 ， 因為 他 覺得 小白 比 他 的 同學 聰明 多 很多 。,0,1,0,0
0329_6, 下課 了 以後 學生 都 要 坐 公車 回家 ， 在 公車 上 小白 坐不 下 了 所以 他 得 站 著 回家 ， 對 他 來 說 很 累 可是 沒辦法 。,0,1,1,1
0329_7, 他 站 在 公車 上 站 著 站 著 ， 忽然 一 個 女生 叫 他 在 她 的 椅子 坐 一下 。,0,0,1,0
0329_8, 可是 小白 很 害羞 ， 後來 她 問 小白 要不要 跟 她 一起 去 電影院 看 一 個 電影 。,0,0,1,0
0329_12, 可是 他 覺得 沒關係 ， 因為 現在 他 有 女朋友 。,1,0,0,0
0330_4, 他 的 學校 離 他 家 很 近 ， 所以 他 可以 走去 學校 。,0,0,1,0
0330_5, 到 學校 他 先 去 他 的 椅子 坐下 ， 把 書包 放 在 地 上 。,1,0,1,0
0330_7, 他 每 次 聊天 聊 得 很 高興 。,1,0,0,0
0330_8, 下課 以後 他 想 跟 他 的 女朋友 去 看 電影 ， 所以 他 打算 坐 公車 去 電影院 ， 因為 電影院 離 學校 很 遠 。,0,1,0,0
0330_11, 看完 以後 他們 都 很 累 了 ， 所以 他們 馬上 回家 睡覺 。,1,0,0,0
0331_1, 他 有 十六 歲 。,0,1,0,0
0331_10, 他們 在 公車 上 很 客氣 ， 常常 請 老人 、 帶 孩子 的 人 、 不 舒服 的 人 坐 。,1,0,1,0
0331_11, 他們 最 愛 看動 電影,0,0,1,0
0332_0, 馬英九 今天 六 天 半 就 起床 了 。,0,0,1,0
0332_1, 吃 了 早餐 ， 刷 了 牙 ， 準備 了 他 的 書包 就 離開 家 了 。,0,1,1,0
0332_2, 今天 他 參加 很 大 的 數學 考試 。,1,0,1,0
0332_3, 馬英九 的 中學 給 學生 很多 的 困難 ， 但 馬英九 覺得 沒關係 ， 因為 李愛美 （ 他 的 很 可愛 的 同學 ） 坐 在 他 旁邊 。,0,0,1,0
0332_4, 考試 的 時候 馬英九 幫 李愛美 一 個 忙 ， 所以 她 坐 捷運 的 時候 問 馬英九 ： 今天 晚上 你 有沒有 空 一起 去 看 電影 ？,1,0,0,0
0332_9, 他們 正在 還 在 電影院 一邊 看 電影 一邊 聊天 ， 高興 得 不得了 。,1,1,0,0
0336_3, 可是 我 得 準備 早 一點兒 。,0,0,0,1
0336_9, 休息 的 時候 ， 我 的 女朋友 來 我 教室 。,1,0,0,0
0336_10, 她 跟 我 ： 下課 後 ， 你 有空 嗎 ？,1,0,0,0
0336_18, 我 對 她 說 ： 對不起 ， 讓 你 等 久 了 。,0,0,0,1
0336_21, 在 公車 的 時候 她 問 我 ： 今天 的 考試 怎麼樣 ？,1,0,0,0
0336_26, 我 先 買 兩 張 電影票 ， 再 買 兩 杯 可樂 還 有 一 個 芋洋片 。,1,0,1,0
0336_28, 這 個 電影 很 有趣 ！,0,0,1,0
0337_4, 他 對 同學 們 教 得 很 好 。,1,0,1,0
0337_9, 所以 常常 一起 坐 公車 去 回家 。,0,1,0,0
0337_11, 小祥 有的 時候 ， 他 陪 他 的 女朋友 去 看 電影 。,1,1,0,0
0338_0, 今天 是 二月 二日 ， 是 中國 新年 過 了 以後 第一 次 要 上課 的 日子 。,0,0,0,1
0338_1, 我 一大早 起床 ， 就 把 床衣服 脫下來 ， 穿上 學校 規定 的 衣服 。,1,1,0,0
0338_6, 其實 我 對 看 電影 有 很多 興趣 ， 還 有 今天 有空 ， 所以 我 決定 先 看 電影 ， 再 回家 。,0,1,0,1
0338_7, 一 進去 電影館 裡 ， 就 發現 電影館 裡 已經 黑 了 ， 所以 我們 花 了 五 分鐘 才 找到 座位 。,0,0,1,0
0339_1, 有 一點 累 ， 可是 今天 也 是 我 應該 上課 的 。,1,0,0,0
0339_5, 那 課 是 我 最 喜歡 的 。,1,0,0,0
0339_8, 我們 有 一 個 禮拜 以前 決定 的 約會 ， 不過 我們 還 沒 決定 做 甚麼 。,1,0,0,0
0339_11, 個個人 都 不 知道 電影館 在 哪裡 。,0,0,1,0
0339_15, 我們 在 電影館 的 時候 ， 看 了 ＷＡＬＬ． Ｅ 。,0,0,1,0
0342_0, 有 一 天 ， 在 一 個 市場 住 著 一 個 年輕 的 人 。,1,1,0,0
0342_2, 他 七點半 起床 ， 以後 他 到 廚房 去 吃 早飯 。,0,0,1,0
0342_5, 小王 一 看見 她 ， 就 愛上 她 。,1,0,0,0
0342_7, 小王 沒想到 那 個 漂亮 的 女生 是 他 的 同學 ， 小王 跟 那 個 漂亮 女生 開始 聊聊天 。,0,0,1,0
0342_9, 她 對 小王 說 ： 我 叫 美麗 ， 我 是 剛剛 來 的 小王 又 說 ： 難怪 你 是 非常 漂亮 。,0,1,0,0
0342_10, 美麗 看出來 很 高興 認識 小王 ， 小王 告訴 美麗 他 對 看 電影 有 興趣 ， 美麗 也 對 看 電影 有 興趣 ， 所以 小王 請 美麗 去 看 一 部 電影 。,1,1,0,0
0342_12, 在 公車 上 他們 笑 很多 。,1,1,0,0
0342_13, 美麗 也 愛上 小王 。,1,0,0,0
0342_14, 他們 買 票 以後 ， 坐 椅子 上 看 電影 。,1,0,0,0
0342_15, 那 部 電影 很 有意思 和 很 好玩 。,0,0,1,0
0342_16, 現在 他們 是 男女 朋友 。,1,0,0,0
0342_17, 他們 高興 。,1,0,0,0
0343_1, 陳 先生 早上 六點半 才 起床 ， 他 看 他 的 錶 的 時候 ， 忽然 很 緊張 。,1,0,0,0
0343_2, 因為 他 自己 覺得 是 太晚 了 ， 所以 他 趕快 把 上課 的 衣服 穿下 了 。,0,1,1,0
0343_4, 他 上 數學課 的 時候 ， 老師 一點 也 不 高興 ， 老師 告訴 陳 先生 ： 活 到 老 學 到 老 ， 還 有 三 分 學不了 ， 所以 你 應該 學 功課 、 按時 上課 ， 和 注意 聽 我 教 你 的 東西 。,1,0,1,0
0343_5, 陳 先生 下 了 課 就 還 有 不 舒服 的 感覺 ， 不過 坐 公車 的 時候 ， 有 一 個 很 漂亮 的 女人 對 他 說 ： 我 覺得 你 是 很 帥 的 男人 ， 你 要不要 跟 我 一起 去 看 電影 ？,0,1,0,0
0343_6, 他們倆 個人 一起 看 者 電影 的 時候 ， 女人 忽然 對 陳 說 ： 我 愛 你 。,1,0,1,0
0343_7, 陳 先生 就 一點 也 不 沉悶 。,1,0,0,0
0344_2, 我 不 喜歡 起床 這麼 早 ， 不過 沒辦法 。,0,0,0,1
0344_3, 我 吃 早飯 以後 要 上課 。,1,0,0,0
0344_5, 我 很 喜歡 這 個 課 。,0,0,1,0
0344_6, 這 個 課 又 我 的 老師 又 我 的 同學 很 好 。,1,1,1,0
0344_8, 我們 聊 著 聊 著 就 到 西門 。,1,0,0,0
0344_9, 那 地方 有 一 個 電影館 。,0,0,1,0
0344_11, 今天 我們 一 買 票 就 電影館 裡 客滿 。,1,0,1,1
0344_12, 我們 看 了 電影 好像 最 有名 的 。,1,0,1,0
0344_14, 我 的 同學 也 喜歡 那 個 電影 。,0,0,1,0
0344_15, 看 電影 以後 我們 回家 。,1,0,0,0
0344_17, 今天 星期四 ， 所以 更 一 天 就 周末 ！,1,0,1,0
0346_1, 他 還要 睡覺 ， 可是 他 準備 去 學校 上課 。,1,0,1,0
0346_2, 他 在 學校 念 書 念 了 很多 課 。,0,1,1,0
0346_3, 最後 的 課 是 數學 的 。,1,1,0,0
0346_5, 可是 他 的 朋友 幫 他 念 數學 ， 後來 他 能 懂 了 。,0,1,1,0
0346_7, 這 個 電影 真的 很 好看 ， 她 很 感動 哭 了 。,1,0,1,0
0346_8, 他 覺得 她 喜歡 看 那 種 的 電影 ， 所以 他 決定 下 次 再 一起 去 看 電影 。,0,1,0,0
0346_9, 還 有 他 感覺 她 很,1,0,0,0
0478_1, 我們 已經 太 久 沒 見面 ， 所以 我 跟 你 講 啊 ， 我 剛 在 想 阿， 我 要 跟 你 約 一 個 時間 出去 吃飯 ， 這樣 就 會 有 計畫 見面 一下 ， 聊 最近 有意思 的 事情 ， 不過 我 想 不 出來 應該 去 哪裡 才 好 。,1,0,1,0
0478_2, 我們 平常 吃 西方 食物 或 日本 料理 ． ． ． ． ． ． 我 覺得 這樣 有一點 膩 ， 所以 我 先 跟 你 講 ， 我們 留在 我 家 裡 一起 煮飯 聊天 ， 你 會不會 覺得 這樣 比較 好玩 ？,1,1,0,0
0478_4, 我 下 禮拜五 有 假日 ， 這 個 時間 你 有沒有 空 ？,0,0,1,0
0479_2, 我 想 開 一 個 晚會 ， 希望 你 會 來 我 家 參加 。,0,1,1,0
0479_3, 晚會 晚上 八點 才 開始 ， 可是 如果 你 有空 ， 可不可以 早一點 來 我 家 幫 我 準備 晚會 的 食物 。,0,0,1,0
0480_1, 你 好好 地 慶祝 慶祝 。,1,0,0,0
0480_3, 我 朋友 介紹 一 個 很 有名 的 臺灣 飯館 。,1,0,0,0
0480_4, 我 從來 沒 吃 臺灣 菜 ， 可是 我們 一起 吃吃 看 吧 ！,1,0,1,0
0480_5, 我 朋友 推薦 飯館 的 牛排 還 蝦仁 是 有名 的 。,0,0,1,0
0480_6, 所以 我們 一定 點菜 那 種 菜 。,1,0,1,0
0480_8, 如果 你 今天 有空 的話 ， 下課 以後 ， 就 一起 去 吧 ， 好 不 好 ？,1,0,0,0
0482_4, 我 要 帶 你 去 在 同安街 我 常常 去 的 餐廳 ， 請 你 吃 那 個 菜 。,1,0,0,0
0483_1, 聽 過 因為 工作 的 關係 你 後天 會 到 美國 去 ， 我 很 難過 因為 上 個 禮拜 是 我 的 生日 ， 我 想 明天 跟 你 一起 慶祝 ， 不 知道 你 要不要 去 吃飯 ， 我 覺得 最 好 的 地方 是 台北 一零一 的 附近 ， 我們 九點半 可以 見面 在 紐約 紐約 ， 然後 我們 可以 到 一 家 飯館兒 去 吃飯 ， 那邊 有 很多 美國 菜 的 飯館 所以 我們 可以 吃 漢堡 、 點心 、 等等 。,0,1,1,1
0483_2, 你 有空 的話 我們 也 可以 去 看 電影 ， 因為 你 還 沒有 工作 我 會 請 你 吃飯 。,1,0,0,0
0483_3, 希望 你 要 跟 我 一起 去 。,0,0,1,0
0485_1, 我 搬家 的 時候 ， 謝謝 你 的 幫 我 。,0,1,0,0
0485_3, 我 也 喜歡 日本 菜 ， 在 師大路 旁邊 ， 我 懂 有名 的 一 個 飯館 。,0,0,1,1
0485_4, 所以 我 請 你 去 吃飯 吧 ！,1,0,0,0
0488_1, 今天 我 來 找 你 可是 妳 不 在 家 。,0,0,1,0
0488_4, 我 覺得 餐廳 在 你 家 旁邊 好像 好吃 。,1,0,1,0
0488_6, 我 想 明天 我 六點 先 去 你 家 跟 你 見面 ， 再 一起 去 那兒 。,1,0,0,0
0489_3, 如果 你 可以 跟 我 一起 去 吃飯 的話 ， 請 你 告訴 我 你 最 好 的 一 天 。,1,0,1,0
0490_2, 我 請 你 吃飯 。,1,0,0,0
0497_3, 我 覺得 他 一定 喜歡 日本 菜 。,1,0,0,0
0497_4, 我 覺得 日本 飯館兒 在 師大路 不錯 也 方便 ， 因為 離 學校 很 近 ， 所以 我 覺得 大家 都 能 參加 。,1,0,0,1
0497_7, 要是 你 能 參加 請 你 打電話 給 。,1,0,0,0
0499_2, 以前 我 跟 你 說一起 去 吃飯 可是 那兒 時候 我 生病 了 。,1,0,1,0
0499_4, 我們 我 要 跟 你 見面 吃飯 ， 好 不好 ？,0,1,0,0
0499_5, 你 想 去 一 個 香港式 餐廳 。,0,0,1,0
0499_6, 那 個 餐廳 在 師大 後面 。,0,0,1,0
0499_7, 下午 二點半 我 等 你 師大 前面 。,1,0,0,1
0501_2, 因為 你 上 個 星期 幫 我 準備 我 的 中文 考試 ， 我 要 請 你 吃飯 。,1,0,0,0
0502_3, 這 家 餐廳 在 我們 學校 附 。,0,0,1,0
0502_4, 如果 你 在 學校 門口 ， 往 右 走 ， 你 一直 走 一直 走 ， 到 郵局 的 時候 往 左轉 ． 餐廳 在 你 右邊 。,1,0,0,0
0503_3, 我們 好 久 一起 沒 吃飯 。,1,0,0,1
0503_5, 在 日本 料理 的 餐廳 我 想 請 你 吃飯 ， 好 不好 ？,0,1,0,1
0503_7, 我 等等 你 。,0,0,1,0
0504_3, 而且 我 知道 因為 你 住在 台灣 ， 你 想心 你 的 家人 。,1,0,1,0
0504_4, 我 可以 替 他們 跟 你 慶祝 。,1,0,1,0
0504_7, 我 請 你 ， 所以 你 要 吃 什麼 ， 我 就 點 什麼 。,1,0,0,0
0505_3, 明天 我們 上 了 課 ， 就 要 去 哪裡 吃飯 ， 好 不 好 ？,0,1,1,0
0506_0, 天華 ： 我 沒 忘 了 你 的 生日 快 到 了 ， 所以 我 要 請 你 吃飯 ， 我們 可以 你 的 生日 好好兒 地 慶祝 。,0,1,1,1
0506_2, 我 知道 你 喜歡 義大利菜 ， 所以 我 在 義大利麵方子 已經 訂位 了 ， 下 個 禮拜 三五月 十三日 ， 十二點半 ， 對 不 對 ？,0,0,1,1
0506_3, 要是 你 不能 參加 ， 我 麻煩 你 打電話 給 我 告訴 我 。,0,1,0,0
0507_3, 我 在 大學 附近 知道 幾 家 很 好 的 餐館 。,1,0,0,1
0507_4, 要是 你 有 什麼 菜 要 吃 ， 告訴 我 。,1,0,1,0
0509_4, 我 要 準備 烤 肉 還 有 小吃 的 東西 。,0,1,0,0
0509_5, 我 希望 你 參加 我 的 生日會 。,1,0,0,0
0509_8, 請 你 生日 以前 告訴 我 ， 你 能不能 參加 。,1,0,1,0
0514_1, 李大明 第一 次 來 台灣 吃 了 很多 苦 ， 他 不會 想 去 哪裡 就 去 哪裡 。,1,0,1,0
0514_2, 他 還 記得 申請 中文課 的 時候 ， 雖然 看 了 地圖 ， 可是 還 不 知道 怎麼 走 。,0,0,1,0
0514_3, 幸虧 那 天 他 碰到 一 個 會 說 英文 的 女生 ， 幫助 他 ， 要不然 他 會 花 很多 時間 找 中文 學校 。,1,0,1,0
0514_4, 那 位 小姐 跟 他 說 ： 一直 走 就 會 看到 你 找 的 學校 。,1,0,0,0
0514_5, 她 說 了 以後 ， 大明 才 會 放心 。,0,1,0,0
0514_7, 老師 進去 的 時候 ， 他 真 不 相信 他 的 眼睛 。,1,0,0,0
0514_9, 大明 現在 很 用功 學 中文 ， 因為 他 不但 喜歡 他 老師 的 教法 ， 他 覺得 學 中文 很 有用 。,1,0,0,0
0514_11, 他 現在 覺得 那 天 迷路 不 是 一 個 倒楣 ， 因為 他 會 認識 怎麼 好 的 老師 。,1,1,1,0
0515_0, 上 個 星期 ， 我 到 了 台灣 了 。,0,1,0,0
0515_2, 我 要 問 那 位 小姐 ， 請問 一下 ， 我 要 去 那 一 所 大樓 ， 如果 你 知道 的話 ， 可以 教 我 嗎 ？,1,1,1,0
0515_3, 小姐 說 往 前面 的 路 一直 走 ， 到 了 第２ 個 的 十字路口 ， 往 傳 左 ， 經過 郵局 ， 就 到 了 謝謝 您 ， 麻煩 你 了 。,1,1,0,0
0515_4, 我 到 了 教室 ， 就 知道 我 的 老師 是 那 位 小姐 。,0,0,1,0
0515_5, 我 高興 我 的 老師 是 那 位 小姐 。,1,0,0,0
0515_7, 我 在 我 的 國家 已經 學 了 １００ 個 的 中文字 。,0,1,0,0
0515_8, 今天 我 第一 次 來 國外 學 中文 ， 有 一點 緊張 。,1,0,0,0
0515_9, 我 希望 中文 越來越 好 。,1,0,0,0
0517_0, 我 還 記得 我 的 第一 天 上 中文 的 課 。,1,1,0,0
0517_2, 坐 捷運 到 了 捷運 古亭站 ， 我 迷路 了 因為 我 選 不 對 的 出口 出去 。,0,0,1,0
0517_3, 在 捷運 古亭站 的 出口 外面 ， 我 把 我 的 地圖 拿起來 看 一 看 ， 可是 怎的 不 知道 我 在 哪裡 。,0,0,1,0
0517_6, 到 了 師大 ， 我 自己 看得出來 我 的 教室 在 哪裡 。,0,0,1,0
0517_8, 老師 進去 教室 的 時候 ， 我們 記得 互相 ， 因為 她 是 在 捷運 外面 幫助 我 的 人 。,0,0,1,1
0517_9, 我 覺得 很 舒服 ， 因為 我 已經 認識 她 一點 。,1,0,0,0
0517_10, 然後 她 開始 教 我們 中文 ， 我 也 覺得 她 是 一 位 非常 好 的 老師 。,0,1,0,0
0518_0, 今天 是 王華明 頭 一 次 上 中文課 ， 他 住在 忠孝 新生 捷運站 的 附近 ， 他 讀書 在 師大 ， 所以 他 得 坐 捷運 到 台電 大樓 下車 ， 走 著 走 著 就 迷路 了 ， 他 完全 不 知道 他 在 哪裡 ， 再 加上 他 一 句 中文話 都 不會 說 ， 可是 他 帶 著 一 張 地圖 ， 所以 他 問 一 位 台灣人 老師 師大 在 哪 哩 ， 她 馬上 告訴 他 （ 你 一直 走 就 到 了 ） ， 王華明 很 高興 ， 他 馬上 走路到 學校 去 。,1,1,1,1
0518_1, 他 上課 的 時候 老師 問 他 為什麼 他 遲到 了 ， 他 笑 著 說 ， 老師 對不起 我 迷路 了 ， 你 不 記得 在 捷運站 的 附近 我 問 你 師大 在 哪裡 ？,1,0,0,0
0518_3, 就 是 你 ， 好 ， 沒關係 ， 我們 現在 會 開始 ， 我 會 先 教 你 很 簡單 的 單字 ， 然後 比較 難 的 ， 好 不 好 ？,1,1,0,0
0518_5, 王華明 十點 早上下課 馬上 回家 。,1,0,0,1
0528_1, 他 現在 在 台北站 外面 ， 可是 他 不 知道 怎麼 去 台北 大學 。,0,0,1,0
0528_2, 一 個 小姐 教 他 怎麼 去 。,0,0,1,0
0528_4, 你 最好 要 坐 公車 。,0,1,0,0
0528_6, 他 老師 進來 ， 就 知道 他們 已經 見面 了 。,1,0,1,0
0528_7, 他 跟 老師 再 說 謝謝 。,0,0,0,1
0536_0, 一 個 西方人 剛剛 來 台灣 ， 所以 他 不 知道 台北 的 地理 。,1,0,0,0
0536_1, 他 ２０ 分 以後 有 他 第一 次 的 中文 上課 ， 他 非 找 他 的 學校 不 可 。,0,1,1,0
0536_2, 走來走去 他 問 一 位 街 上 的 小姐 。,1,1,0,0
0536_4, 幸虧 那 位 小姐 很 了解 附近 的 地理 ， 要不然 這 個 學生會 遲到 了 ！,1,0,0,0
0536_5, 他 進去 教室 以後 坐 在 椅子 。,1,0,0,0
0536_6, 老師 進來 的 時候 ， 他 發現 了 他 的 老師 是 在 街 上 幫 他 的 小姐 ！,1,0,0,0
0536_7, 這麼 那麼 有意思 的 情況 ！,0,1,0,0
0536_10, 這樣子 是 怎麼 開始 他們 第一 次 中文課 。,0,0,1,0
0537_2, 第一 天 上課 ， 小明 打算 坐 捷運 ， 他 從 他 家 出來 ， 然後 經過 一 條 路 就 迷路 了 。,1,0,0,0
0537_5, 緊張 讓 他 越來越 熱 。,0,0,1,0
0537_6, 有 一 位 小姐 經過 看到 小明 。,1,0,0,0
0537_9, 因為 小明 的 中文 不 太 好 ， 小姐 慢慢 地 跟 他 說話 。,1,0,0,0
0537_11, 小明 一 聽好 就 跑到 捷運站 去 。,0,0,1,0
0537_14, 他 正 要 喝 點 水 ， 老師 就 進 教室 來 來 了 。,0,1,0,0
0537_15, 小明 跟 老師 介紹 介紹 。,1,0,1,0
0537_16, 小明 看 不 出來 老師 是 ５０ 歲 。,1,1,0,0
0537_17, 老師 聽 小明 說 這 句 話 ， 聽 著 聽 著 就 笑 起來 了 。,1,0,0,0
0537_18, 今天 是 第一 課 。,0,0,1,0
0537_20, 老師 也 教 他們 中文 的 介紹 跟 客氣 話 。,0,0,1,0
0538_8, 他 一 看 他 的 老師 ， 就 知道 她 是 剛才 的 女生 了 。,0,1,1,0
0538_10, 本來 他 用功 ， 後來 他 的 中文 越來越 好 了 。,1,1,0,0
0539_2, 第二 天 他 很 早 起來 ， 出 旅館 去 走 一 走 。,1,0,1,0
0539_3, 建國 一直 走 ， 走 得 不 知道 他 在 哪裡 。,1,0,0,0
0539_4, 走 一 個 小時 以後 ， 他 決定 把 他 的 地圖 從 口袋 拿出來 。,1,0,0,0
0539_6, 他 看來看去 ， 連 他 旅館 的 地方 都 不 知道 。,1,0,1,0
0539_8, 一 句 美真 說 的 話 建國 也 聽 不 懂 ， 所以 她 用 她 的 手 告訴 建國 ， 在 那 條 路 的 對面 有 一 個 捷運站 。,0,0,0,1
0539_9, 建國 用 英文 說 謝謝 ， 然後 開始 往 捷運站 走路 。,0,0,1,0
